Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Name_2,description_2,timestamp_2,begin_2,end_2,altitudeMode_2,tessellate_2,extrude_2,visibility_2,drawOrder_2,icon_2
"1562",1562<BR>ECID=78616d0e-b055-457a-b845-789da16cb103<BR>ID=78616d0e-b055-457a-b845-789da16cb103<BR>LABEL=UNIT:1562||Mafi Agorve|2021527<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1562<BR>DATE=2021-05-27T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1563",1563<BR>ECID=a7b0f8db-dece-4731-8486-9cc27c22dea2<BR>ID=a7b0f8db-dece-4731-8486-9cc27c22dea2<BR>LABEL=UNIT:1563||Mafi Agorve|2021527<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1563<BR>DATE=2021-05-27T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1564",1564<BR>ECID=d02d4ee0-d82e-4fa8-bd92-59c71c56924b<BR>ID=d02d4ee0-d82e-4fa8-bd92-59c71c56924b<BR>LABEL=UNIT:1564||Mafi Agorve|2021527<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1564<BR>DATE=2021-05-27T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1565",1565<BR>ECID=b0941263-80e4-4086-b52e-179df65d672a<BR>ID=b0941263-80e4-4086-b52e-179df65d672a<BR>LABEL=UNIT:1565||Mafi Agorve|2021527<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1565<BR>DATE=2021-05-27T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1566",1566<BR>ECID=e1eb194e-eaeb-453b-806d-f0667b2221c9<BR>ID=e1eb194e-eaeb-453b-806d-f0667b2221c9<BR>LABEL=UNIT:1566||Mafi Agorve|2021527<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1566<BR>DATE=2021-05-27T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1638",1638<BR>ECID=36825165-3179-46de-8706-f60cd9b55385<BR>ID=36825165-3179-46de-8706-f60cd9b55385<BR>LABEL=UNIT:1638||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1638<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1638.1",1638.1<BR>ECID=278af9b5-779e-41ae-84b8-3786cb8b0953<BR>ID=278af9b5-779e-41ae-84b8-3786cb8b0953<BR>LABEL=UNIT:1638.1||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1638.1<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1638.2",1638.2<BR>ECID=8908bff7-a8a3-4cc9-92f8-6773eca99727<BR>ID=8908bff7-a8a3-4cc9-92f8-6773eca99727<BR>LABEL=UNIT:1638.2||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1638.2<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1638.3",1638.3<BR>ECID=69a3830a-c5b9-4c95-b4e7-be67081653de<BR>ID=69a3830a-c5b9-4c95-b4e7-be67081653de<BR>LABEL=UNIT:1638.3||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1638.3<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1638.4",1638.4<BR>ECID=87e79851-57bc-4cc9-b3ff-c5b36f541a9d<BR>ID=87e79851-57bc-4cc9-b3ff-c5b36f541a9d<BR>LABEL=UNIT:1638.4||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1638.4<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1639",1639<BR>ECID=5c0d53d2-f6a6-4515-ba82-d1a5a06a6e3e<BR>ID=5c0d53d2-f6a6-4515-ba82-d1a5a06a6e3e<BR>LABEL=UNIT:1639||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1639<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1640",1640<BR>ECID=a460e971-ae9c-4e2c-8fc0-6c6c0560e8fd<BR>ID=a460e971-ae9c-4e2c-8fc0-6c6c0560e8fd<BR>LABEL=UNIT:1640||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1640<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1641",1641<BR>ECID=9de5fbf3-dcd1-40b6-b62e-e6ae67f86612<BR>ID=9de5fbf3-dcd1-40b6-b62e-e6ae67f86612<BR>LABEL=UNIT:1641||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1641<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1642",1642<BR>ECID=7126a619-2cc1-4e4e-a48d-89d4201ad7b9<BR>ID=7126a619-2cc1-4e4e-a48d-89d4201ad7b9<BR>LABEL=UNIT:1642||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1642<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1643",1643<BR>ECID=65820075-2d58-49fe-8565-815453852dd8<BR>ID=65820075-2d58-49fe-8565-815453852dd8<BR>LABEL=UNIT:1643||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1643<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1644",1644<BR>ECID=b81d55a7-a7cf-4ca2-aa85-fccd40afe60b<BR>ID=b81d55a7-a7cf-4ca2-aa85-fccd40afe60b<BR>LABEL=UNIT:1644||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1644<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1645",1645<BR>ECID=bee09a1e-5806-498e-8d33-68dc6e9eca90<BR>ID=bee09a1e-5806-498e-8d33-68dc6e9eca90<BR>LABEL=UNIT:1645||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1645<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1646",1646<BR>ECID=dc32ef7e-405a-440f-9da0-98cfbb227fad<BR>ID=dc32ef7e-405a-440f-9da0-98cfbb227fad<BR>LABEL=UNIT:1646||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1646<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1647",1647<BR>ECID=88cb813a-b747-41a5-98a0-8bdf76bac172<BR>ID=88cb813a-b747-41a5-98a0-8bdf76bac172<BR>LABEL=UNIT:1647||Mafi Agorve|2021623<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=1647<BR>DATE=2021-06-23T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"188",188<BR>ECID=ab25b372-a169-428e-9aee-77533f03584b<BR>ID=ab25b372-a169-428e-9aee-77533f03584b<BR>LABEL=UNIT:188||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=188<BR>DATE=2019-04-17T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"189",189<BR>ECID=0bb7fdce-b1de-45c0-9787-9907d6316d09<BR>ID=0bb7fdce-b1de-45c0-9787-9907d6316d09<BR>LABEL=UNIT:189||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=189<BR>DATE=2019-04-17T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"190",190<BR>ECID=aaf59dc8-6866-40f3-9ec6-a1402f4bae53<BR>ID=aaf59dc8-6866-40f3-9ec6-a1402f4bae53<BR>LABEL=UNIT:190||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=190<BR>DATE=2019-04-17T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"191",191<BR>ECID=283af7b3-c315-4a28-8f6e-863487f3a5e7<BR>ID=283af7b3-c315-4a28-8f6e-863487f3a5e7<BR>LABEL=UNIT:191||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=191<BR>DATE=2019-04-17T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"192",192<BR>ECID=65196c25-17fd-45d3-975b-ac02686cb4d3<BR>ID=65196c25-17fd-45d3-975b-ac02686cb4d3<BR>LABEL=UNIT:192||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=192<BR>DATE=2019-04-17T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"193",193<BR>ECID=cfd4ec28-ac77-430c-a468-73f5390fe91d<BR>ID=cfd4ec28-ac77-430c-a468-73f5390fe91d<BR>LABEL=UNIT:193||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=193<BR>DATE=2019-04-17T09:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"194",194<BR>ECID=1e918810-8654-4967-b59d-d3887b8aa399<BR>ID=1e918810-8654-4967-b59d-d3887b8aa399<BR>LABEL=UNIT:194||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=194<BR>DATE=2019-04-17T09:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"195",195<BR>ECID=c2ea8864-1140-4a44-97ec-327c7278b09a<BR>ID=c2ea8864-1140-4a44-97ec-327c7278b09a<BR>LABEL=UNIT:195||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=195<BR>DATE=2019-04-17T09:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"196",196<BR>ECID=5bcb3b04-f4dd-4c01-aeab-e806988a06cd<BR>ID=5bcb3b04-f4dd-4c01-aeab-e806988a06cd<BR>LABEL=UNIT:196||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=196<BR>DATE=2019-04-17T09:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"197",197<BR>ECID=94e34539-abf6-4bfd-9ccd-a53da97f6c0e<BR>ID=94e34539-abf6-4bfd-9ccd-a53da97f6c0e<BR>LABEL=UNIT:197||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=197<BR>DATE=2019-04-17T09:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"198",198<BR>ECID=17f6d436-b926-4fbf-a00a-3936ae1b90c3<BR>ID=17f6d436-b926-4fbf-a00a-3936ae1b90c3<BR>LABEL=UNIT:198||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=198<BR>DATE=2019-04-17T09:35:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"199",199<BR>ECID=d491c63c-782d-4020-8834-5f99b1b5895c<BR>ID=d491c63c-782d-4020-8834-5f99b1b5895c<BR>LABEL=UNIT:199||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=199<BR>DATE=2019-04-17T09:50:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"200",200<BR>ECID=c2fd0865-1510-4492-94c5-66c9f2e98d0a<BR>ID=c2fd0865-1510-4492-94c5-66c9f2e98d0a<BR>LABEL=UNIT:200||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=200<BR>DATE=2019-04-17T09:50:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"201",201<BR>ECID=665d6c80-1d7b-48bb-a8df-f652574d1c0f<BR>ID=665d6c80-1d7b-48bb-a8df-f652574d1c0f<BR>LABEL=UNIT:201||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=201<BR>DATE=2019-04-17T09:50:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"202",202<BR>ECID=c29fa089-04b0-4ccf-b711-293645f04f47<BR>ID=c29fa089-04b0-4ccf-b711-293645f04f47<BR>LABEL=UNIT:202||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=202<BR>DATE=2019-04-17T09:50:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"203",203<BR>ECID=93fc8df7-e290-4d28-b92c-4f913844582e<BR>ID=93fc8df7-e290-4d28-b92c-4f913844582e<BR>LABEL=UNIT:203||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=203<BR>DATE=2019-04-17T09:50:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"204",204<BR>ECID=4ddac6bd-5377-49cc-a99f-8e6c67d0b2a5<BR>ID=4ddac6bd-5377-49cc-a99f-8e6c67d0b2a5<BR>LABEL=UNIT:204||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=204<BR>DATE=2019-04-17T09:50:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"205",205<BR>ECID=b2674eca-1540-4edf-b7f2-58a953417a49<BR>ID=b2674eca-1540-4edf-b7f2-58a953417a49<BR>LABEL=UNIT:205||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=205<BR>DATE=2019-04-17T09:50:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"206",206<BR>ECID=9ca1e8c1-3652-4def-b14c-ee3a2b4a834b<BR>ID=9ca1e8c1-3652-4def-b14c-ee3a2b4a834b<BR>LABEL=UNIT:206||Mafi Agorve|2019417<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=206<BR>DATE=2019-04-17T09:50:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"278",278<BR>ECID=fc74accc-42c5-4427-86df-9d19ae5e049a<BR>ID=fc74accc-42c5-4427-86df-9d19ae5e049a<BR>LABEL=UNIT:278||Mafi Agorve|201957<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=278<BR>DATE=2019-05-07T10:42:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"279",279<BR>ECID=d4f472e8-89db-44ae-845c-b2a8e9690305<BR>ID=d4f472e8-89db-44ae-845c-b2a8e9690305<BR>LABEL=UNIT:279||Mafi Agorve|201957<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=279<BR>DATE=2019-05-07T10:42:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"280",280<BR>ECID=3f0b6062-6c30-4b44-9e5c-0666413cefdf<BR>ID=3f0b6062-6c30-4b44-9e5c-0666413cefdf<BR>LABEL=UNIT:280||Mafi Agorve|201957<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=280<BR>DATE=2019-05-07T10:42:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"281",281<BR>ECID=575449a1-8a95-41ac-afc5-ccf7dfa83843<BR>ID=575449a1-8a95-41ac-afc5-ccf7dfa83843<BR>LABEL=UNIT:281||Mafi Agorve|201957<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=281<BR>DATE=2019-05-07T10:42:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"282",282<BR>ECID=04f4d4ed-b384-4d06-9b94-ec4f6a0e3b11<BR>ID=04f4d4ed-b384-4d06-9b94-ec4f6a0e3b11<BR>LABEL=UNIT:282||Mafi Agorve|201957<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=282<BR>DATE=2019-05-07T10:42:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"283",283<BR>ECID=b3ac8fef-6c1a-4066-9b88-ba96d92383ed<BR>ID=b3ac8fef-6c1a-4066-9b88-ba96d92383ed<BR>LABEL=UNIT:283||Mafi Agorve|201957<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=283<BR>DATE=2019-05-07T10:42:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"284",284<BR>ECID=55d87852-6480-43df-b943-7c19ec663553<BR>ID=55d87852-6480-43df-b943-7c19ec663553<BR>LABEL=UNIT:284||Mafi Agorve|201957<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=284<BR>DATE=2019-05-07T10:42:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"285",285<BR>ECID=c51f050a-b32f-4b58-b318-c876001f6b44<BR>ID=c51f050a-b32f-4b58-b318-c876001f6b44<BR>LABEL=UNIT:285||Mafi Agorve|201957<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=285<BR>DATE=2019-05-07T10:42:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"286",286<BR>ECID=86086456-5466-4b98-9d13-08f76bf8a6a8<BR>ID=86086456-5466-4b98-9d13-08f76bf8a6a8<BR>LABEL=UNIT:286||Mafi Agorve|201957<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=286<BR>DATE=2019-05-07T10:42:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"361",361<BR>ECID=52907135-96f9-4951-b515-c09872beae95<BR>ID=52907135-96f9-4951-b515-c09872beae95<BR>LABEL=UNIT:361||Mafi Agorve|2019529<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=361<BR>DATE=2019-05-29T09:58:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"362",362<BR>ECID=61ffd46f-8042-449e-a41a-163c9f92c1f2<BR>ID=61ffd46f-8042-449e-a41a-163c9f92c1f2<BR>LABEL=UNIT:362||Mafi Agorve|2019529<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=362<BR>DATE=2019-05-29T09:58:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"363",363<BR>ECID=8bf2e081-9be4-40a4-8d52-3f0e8dff530d<BR>ID=8bf2e081-9be4-40a4-8d52-3f0e8dff530d<BR>LABEL=UNIT:363||Mafi Agorve|2019529<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=363<BR>DATE=2019-05-29T09:58:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"364",364<BR>ECID=9bcf1105-8ab7-4be1-9f25-8ad36d30e5da<BR>ID=9bcf1105-8ab7-4be1-9f25-8ad36d30e5da<BR>LABEL=UNIT:364||Mafi Agorve|2019529<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=364<BR>DATE=2019-05-29T09:58:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"365",365<BR>ECID=79c55f8c-016f-4eeb-bbca-fce863be692f<BR>ID=79c55f8c-016f-4eeb-bbca-fce863be692f<BR>LABEL=UNIT:365||Mafi Agorve|2019529<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=365<BR>DATE=2019-05-29T09:58:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"366",366<BR>ECID=ea5494ad-6efd-4555-8758-038d7732bc49<BR>ID=ea5494ad-6efd-4555-8758-038d7732bc49<BR>LABEL=UNIT:366||Mafi Agorve|2019529<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=366<BR>DATE=2019-05-29T09:58:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"367",367<BR>ECID=54be011a-de68-4812-b761-feb5a824e20c<BR>ID=54be011a-de68-4812-b761-feb5a824e20c<BR>LABEL=UNIT:367||Mafi Agorve|2019529<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=367<BR>DATE=2019-05-29T09:58:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"368",368<BR>ECID=f769b098-0889-49ab-b07a-42d8ff60fe9b<BR>ID=f769b098-0889-49ab-b07a-42d8ff60fe9b<BR>LABEL=UNIT:368||Mafi Agorve|2019529<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Mafi Agorve<BR>DATASET=Lots<BR>UNITID=368<BR>DATE=2019-05-29T09:58:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
