BIN	TotalMembers	Taxa	Count in Project	Unique
BOLD:AEM3990	38	Delphacidae	2	F
BOLD:AEM3995	38	Otiocerinae	1	F
BOLD:AEM4052	52	Rhyparochromidae	7	F
BOLD:AEM4054	21	Cicadellidae	1	F
BOLD:AEM4088	31	Noteridae	1	F
BOLD:AEM4089	42	Scaritinae	6	F
BOLD:AEM4174	19	Ponerinae	1	F
BOLD:AEM4218	152	Aleocharinae	7	F
BOLD:AEM4219	12	Aleocharinae	1	F
BOLD:AEM4233	19	Cicadellidae	3	F
BOLD:AEM4244	56	Cecidomyiidae	3	F
BOLD:AEM4245	13	Sciaridae	1	F
BOLD:AEM4266	56	Paederinae	1	F
BOLD:AEM4267	23	Paederinae	1	F
BOLD:AEM4268	5	Paederinae	1	F
BOLD:AEM4269	9	Paederinae	1	F
BOLD:AEM4429	6	Lepidoptera	2	F
BOLD:AEM4494	128	Tridactylidae	79	F
BOLD:AEM4495	50	Trigonidiidae	17	F
BOLD:AEM4525	5	Agaonidae	1	F
BOLD:AEM4568	56	Hypeninae	11	F
BOLD:AEM4579	88	Chrysomelidae	52	F
BOLD:AEM4610	23	Rhyparochromidae	6	F
BOLD:AEM4619	9	Gelechiidae	4	F
BOLD:AEM4630	134	Hydrophilidae	1	F
BOLD:AEM4646	14	Staphylinidae	8	F
BOLD:AEM4649	13	Paederinae	3	F
BOLD:AEM4650	26	Carabidae	3	F
BOLD:AEM4651	7	Staphylinidae	2	F
BOLD:AEM4816	26	Dytiscidae	4	F
BOLD:AEM7589	42	Atherigoninae	1	F
BOLD:AEM9448	11	Scolytinae	1	F
BOLD:AEO1786	6	Ceratopogonidae	2	F
BOLD:AEO5158	331	Dolichoderinae	1	F
BOLD:AEO7707	9	Notonectidae	5	F
BOLD:AEQ9224	6	Curculionidae	1	F
BOLD:AER0779	80	Belostomatidae	30	F
BOLD:AEU5927	17	Herminiinae	1	F
BOLD:AEU5947	8	Coleoptera	6	F
BOLD:AEU5965	8	Chrysomelidae	3	F
BOLD:AEU5974	2	Pyralidae	1	F
BOLD:AEU6001	9	Tridactylidae	3	F
BOLD:AEU6050	21	Pyralidae	2	F
BOLD:AEU6118	13	Rogadinae	1	F
BOLD:AEU6190	11	Cicadellidae	1	F
BOLD:AEU6197	55	Lepidoptera	47	F
BOLD:AEU6198	8	Tineidae	4	F
BOLD:AEU6279	11	Carabidae	2	F
BOLD:AEU6305	77	Formicidae	8	F
BOLD:AEU6330	31	Cicadellidae	2	F
BOLD:AEU6378	43	Leptoceridae	2	F
BOLD:AEU6403	9	Hemiptera	8	F
BOLD:AEU6443	3	Coleoptera	1	F
BOLD:AEU6466	13	Corixidae	1	F
BOLD:AEU6503	9	Coleoptera	1	F
BOLD:AEU6542	34	Cecidomyiidae	1	F
BOLD:AEU6568	14	Hymenoptera	10	F
BOLD:AEU6586	3	Coleoptera	1	F
BOLD:AEU6587	4	Dytiscidae	1	F
BOLD:AEU6598	16	Formicidae	4	F
BOLD:AEU6857	7	Lepidoptera	3	F
BOLD:AEU6996	24	Scarabaeidae	10	F
BOLD:AEU7036	6	Tortricidae	1	F
BOLD:AEU7125	2	Crambidae	1	F
BOLD:AEU7244	3	Coleoptera	1	F
BOLD:AEU7259	10	Lepidoptera	2	F
BOLD:AEU7262	58	Staphylinidae	27	F
BOLD:AEU7354	26	Chloephorinae	7	F
BOLD:AEU7493	10	Lepidoptera	1	F
BOLD:AEU7558	8	Mesoveliidae	1	F
BOLD:AEU7612	17	Aleocharinae	4	F
BOLD:AEU7911	5	Hemiptera	4	F
BOLD:AEU7917	47	Bostrichidae	42	F
BOLD:AEU7953	2	Coleoptera	1	F
BOLD:AEU8022	7	Orthoptera	5	F
BOLD:AEU8113	11	Cerambycidae	6	F
BOLD:AEU8177	23	Herminiinae	4	F
BOLD:AEU8206	4	Hemiptera	2	F
BOLD:AEU8221	15	Cicadellidae	1	F
BOLD:AEU8314	20	Cicadellidae	2	F
BOLD:AEU8375	4	Sarcophagidae	1	F
BOLD:AEU8436	11	Staphylinidae	1	F
BOLD:AEU8448	92	Dytiscidae	51	F
BOLD:AEU8504	4	Coleoptera	3	F
BOLD:AEU8505	2	Carabidae	1	F
BOLD:AEU8570	63	Pieridae	1	F
BOLD:AEU8639	14	Lymantriinae	8	F
BOLD:AEU8784	11	Deltocephalinae	2	F
BOLD:AEU8789	12	Lepidoptera	1	F
BOLD:AEU8832	3	Aganainae	2	F
BOLD:AEU8835	16	Hemiptera	14	F
BOLD:AEU8842	35	Elateridae	6	F
BOLD:AEU8871	3	Coleoptera	1	F
BOLD:AEU8898	34	Aphrophorinae	17	F
BOLD:AEU8939	19	Pyralidae	7	F
BOLD:AEU8940	13	Pyralidae	3	F
BOLD:AEU8944	6	Chrysomelidae	1	F
BOLD:AEU9056	9	Platygastridae	1	F
BOLD:AEU9316	62	Crambidae	34	F
BOLD:AEU9464	41	Flatidae	31	F
BOLD:AEU9467	106	Coleoptera	26	F
BOLD:AEU9553	5	Coleoptera	2	F
BOLD:AEU9615	5	Tetrastichinae	1	F
BOLD:AEU9683	5	Elateridae	1	F
BOLD:AEU9691	16	Miridae	12	F
BOLD:AEU9740	11	Staphylinidae	2	F
BOLD:AEU9809	7	Pompilidae	2	F
BOLD:AEU9847	40	Largidae	17	F
BOLD:AEU9854	3	Tortricidae	1	F
BOLD:AEU9900	87	Formicidae	36	F
BOLD:AEU9922	7	Lepidoptera	1	F
BOLD:AEV0102	55	Noctuinae	2	F
BOLD:AEV0112	4	Cicadellidae	1	F
BOLD:AEV0114	11	Miridae	1	F
BOLD:AEV0116	47	Bostrichidae	40	F
BOLD:AEV0127	5	Miridae	2	F
BOLD:AEV0158	15	Scarabaeidae	10	F
BOLD:AEV0239	12	Rhyparochromidae	3	F
BOLD:AEV0276	6	Coleoptera	1	F
BOLD:AEV0413	37	Herminiinae	2	F
BOLD:AEV0444	11	Phycitinae	5	F
BOLD:AEV0542	10	Spilomelinae	2	F
BOLD:AEV0632	9	Carabidae	5	F
BOLD:AEV0633	8	Staphylinidae	2	F
BOLD:AEV0634	11	Nitidulidae	6	F
BOLD:AEV0644	2	Diptera	1	F
BOLD:AEV0719	53	Scarabaeidae	19	F
BOLD:AEV0760	30	Cicadellidae	5	F
BOLD:AEV1168	3	Cydnidae	1	F
BOLD:AEV1271	97	Dipseudopsidae	31	F
BOLD:AEV1274	30	Coleoptera	27	F
BOLD:AEV1277	4	Hemiptera	3	F
BOLD:AEV1409	5	Hormiinae	1	F
BOLD:AEV1453	25	Cixiidae	1	F
BOLD:AEV1511	3	Hemiptera	1	F
BOLD:AEV1520	3	Ceratopogonidae	1	F
BOLD:AEV1596	12	Harpalinae	3	F
BOLD:AEV1600	12	Lepidoptera	2	F
BOLD:AEV1609	5	Lepidoptera	2	F
BOLD:AEV1662	2	Carabidae	1	F
BOLD:AEV1783	19	Hydrophilidae	10	F
BOLD:AEV1794	17	Lepidoptera	1	F
BOLD:AEV1875	10	Formicidae	3	F
BOLD:AEV1875	10	Hymenoptera	5	F
BOLD:AEV1995	4	Gelechiidae	1	F
BOLD:AEV2011	2	Hemiptera	1	F
BOLD:AEV2041	7	Phycitinae	1	F
BOLD:AEV2088	55	Eriocottidae	52	F
BOLD:AEV2094	10	Crambidae	4	F
BOLD:AEV2367	5	Coleoptera	4	F
BOLD:AEV2374	6	Carabidae	2	F
BOLD:AEV2420	10	Coleoptera	4	F
BOLD:AEV2520	63	Chironomidae	7	F
BOLD:AEV2594	15	Cecidomyiidae	1	F
BOLD:AEV2604	10	Cydnidae	1	F
BOLD:AEV2605	103	Cydnidae	44	F
BOLD:AEV2621	6	Hemiptera	2	F
BOLD:AEV2683	3	Hemiptera	2	F
BOLD:AEV2716	6	Ephydridae	1	F
BOLD:AEV2734	8	Hemiptera	4	F
BOLD:AEV2835	3	Coleoptera	2	F
BOLD:AEV2893	7	Hemiptera	5	F
BOLD:AEV2941	7	Dendrothripinae	1	F
BOLD:AEV2941	7	Pseudodendrothrips	1	F
BOLD:AEV2984	2	Coleoptera	1	F
BOLD:AEV3003	6	Hemiptera	5	F
BOLD:AEV3006	3	Hemiptera	2	F
BOLD:AEV3018	3	Staphylinidae	1	F
BOLD:AEV3099	19	Cicadellidae	1	F
BOLD:AEV3185	29	Harpalinae	5	F
BOLD:AEV3366	42	Formicidae	28	F
BOLD:AEV3387	6	Carabidae	2	F
BOLD:AEV3399	5	Hemiptera	4	F
BOLD:AEV3432	9	Achilidae	2	F
BOLD:AEV3595	5	Coleoptera	2	F
BOLD:AEV3597	21	Harpalinae	6	F
BOLD:AEV3625	7	Coleoptera	6	F
BOLD:AEV3752	11	Issidomiminae	5	F
BOLD:AEV3810	25	Cydnidae	8	F
BOLD:AEV3814	5	Tortricidae	2	F
BOLD:AEV3821	4	Chironomidae	1	F
BOLD:AEV4005	7	Agrypninae	3	F
BOLD:AEV4062	6	Staphylinidae	1	F
BOLD:AEV4114	12	Cicadellidae	1	F
BOLD:AEV4121	139	Scarabaeidae	82	F
BOLD:AEV4278	10	Hemiptera	1	F
BOLD:AEV4289	2	Cheloninae	1	F
BOLD:AEV4298	17	Crambidae	10	F
BOLD:AEV4385	9	Tachinidae	6	F
BOLD:AEV4387	26	Lepidoptera	15	F
BOLD:AEV4398	8	Hemiptera	2	F
BOLD:AEV4432	12	Cicadellidae	3	F
BOLD:AEV4616	5	Hemiptera	4	F
BOLD:AEV4617	10	Hemiptera	9	F
BOLD:AEV4618	17	Cicadellidae	10	F
BOLD:AEV4719	15	Hemiptera	2	F
BOLD:AEV4749	7	Miridae	1	F
BOLD:AEV4757	4	Lepidoptera	1	F
BOLD:AEV4763	4	Orthoptera	1	F
BOLD:AEV4776	4	Ceratopogonidae	1	F
BOLD:AEV4800	16	Meenoplidae	3	F
BOLD:AEV4937	7	Coleoptera	5	F
BOLD:AEV4973	51	Hemiptera	13	F
BOLD:AEV4973	51	Rhyparochromidae	21	F
BOLD:AEV5009	3	Orthoptera	1	F
BOLD:AEV5172	2	Doryctinae	1	F
BOLD:AEV5185	5	Elateridae	3	F
BOLD:AEV5198	63	Carabidae	2	F
BOLD:AEV5199	8	Chrysomelidae	4	F
BOLD:AEV5218	5	Coleoptera	3	F
BOLD:AEV5324	26	Formicidae	4	F
BOLD:AEV5416	18	Calpinae	9	F
BOLD:AEV5447	50	Blattellidae	36	F
BOLD:AEV5451	7	Eulophidae	1	F
BOLD:AEV5488	55	Hydrophilidae	1	F
BOLD:AEV5520	3	Hemiptera	1	F
BOLD:AEV5554	20	Cicadellidae	14	F
BOLD:AEV5567	4	Coleoptera	1	F
BOLD:AEV5569	9	Coleoptera	1	F
BOLD:AEV5601	22	Condicinae	9	F
BOLD:AEV5629	4	Formicidae	1	F
BOLD:AEV5637	15	Erebidae	1	F
BOLD:AEV5658	9	Elateridae	3	F
BOLD:AEV5669	16	Hemiptera	1	F
BOLD:AEV5683	2	Formicinae	1	F
BOLD:AEV5861	7	Doryctinae	1	F
BOLD:AEV5918	2	Platypodinae	1	F
BOLD:AEV5926	9	Achilidae	1	F
BOLD:AEV5954	12	Scaritinae	1	F
BOLD:AEV5955	4	Hemiptera	1	F
BOLD:AEV5990	2	Cicadellidae	1	F
BOLD:AEV6046	18	Ephydridae	1	F
BOLD:AEV6053	31	Harpalinae	3	F
BOLD:AEV6075	2	Coleoptera	1	F
BOLD:AEV6123	12	Cydnidae	3	F
BOLD:AEV6123	12	Hemiptera	4	F
BOLD:AEV6127	33	Agrypninae	5	F
BOLD:AEV6138	7	Doryctinae	1	F
BOLD:AEV6211	2	Coleoptera	1	F
BOLD:AEV6223	9	Calliphoridae	2	F
BOLD:AEV6300	6	Hemiptera	5	F
BOLD:AEV6321	8	Doryctinae	1	F
BOLD:AEV6323	4	Scarabaeidae	2	F
BOLD:AEV6390	2	Coleoptera	1	F
BOLD:AEV6523	6	Cicadellidae	1	F
BOLD:AEV6559	6	Hemiptera	1	F
BOLD:AEV6563	3	Diospilini	1	F
BOLD:AEV6727	4	Coleoptera	2	F
BOLD:AEV6776	104	Dorylinae	40	F
BOLD:AEV6781	6	Hemiptera	2	F
BOLD:AEV6816	25	Delphacidae	3	F
BOLD:AEV6837	3	Hemiptera	1	F
BOLD:AEV6883	8	Blattodea	5	F
BOLD:AEV6947	10	Cicadellidae	1	F
BOLD:AEV7009	9	Silvanidae	1	F
BOLD:AEV7013	4	Carabidae	3	F
BOLD:AEV7026	30	Lepidoptera	21	F
BOLD:AEV7224	2	Coleoptera	1	F
BOLD:AEV7244	5	Phanerotoma	2	F
BOLD:AEV7294	9	Flatidae	5	F
BOLD:AEV7398	7	Lepidoptera	2	F
BOLD:AEV7425	3	Geometridae	2	F
BOLD:AEV7471	5	Cerambycidae	1	F
BOLD:AEV7471	5	Coleoptera	1	F
BOLD:AEV7627	7	Cicadellidae	4	F
BOLD:AEV7643	2	Pyralidae	1	F
BOLD:AEV7719	56	Cydnidae	32	F
BOLD:AEV7785	44	Cicadellidae	7	F
BOLD:AEV7786	3	Cicadellidae	1	F
BOLD:AEV7804	40	Conocephalinae	15	F
BOLD:AEV7826	7	Phycitinae	2	F
BOLD:AEV7879	41	Carabidae	15	F
BOLD:AEV7948	21	Elateridae	3	F
BOLD:AEV7988	5	Hemiptera	1	F
BOLD:AEV8035	23	Eulophidae	9	F
BOLD:AEV8075	3	Opiinae	1	F
BOLD:AEV8129	22	Trigonidiidae	11	F
BOLD:AEV8220	2	Hormiinae	1	F
BOLD:AEV8295	37	Formicidae	1	F
BOLD:AEV8393	9	Chironomidae	1	F
BOLD:AEV8404	7	Chrysomelidae	1	F
BOLD:AEV8463	7	Crambidae	1	F
BOLD:AEV8522	4	Cicadellidae	1	F
BOLD:AEV8559	6	Nepticulidae	1	F
BOLD:AEV8560	6	Tortricidae	1	F
BOLD:AEV8583	12	Scarabaeidae	1	F
BOLD:AEV8604	2	Coleoptera	1	F
BOLD:AEV8665	2	Hemiptera	1	F
BOLD:AEV8676	19	Tropiduchidae	1	F
BOLD:AEV8703	8	Lecithoceridae	1	F
BOLD:AEV8790	9	Rhyparochromidae	4	F
BOLD:AEV8864	10	Curculionidae	5	F
BOLD:AEV8865	13	Coleoptera	3	F
BOLD:AEV8902	112	Formicidae	6	F
BOLD:AEV9006	2	Cosmopterigidae	1	F
BOLD:AEV9026	2	Coleoptera	1	F
BOLD:AEV9029	5	Coleoptera	4	F
BOLD:AEV9068	3	Diptera	1	F
BOLD:AEV9089	8	Orthoptera	2	F
BOLD:AEV9089	8	Tetrigidae	2	F
BOLD:AEV9177	44	Herminiinae	11	F
BOLD:AEV9201	2	Pyralidae	1	F
BOLD:AEV9270	48	Staphylinidae	1	F
BOLD:AEV9326	3	Tortricidae	2	F
BOLD:AEV9351	6	Carabidae	4	F
BOLD:AEV9354	44	Harpalinae	40	F
BOLD:AEV9389	19	Scarabaeidae	6	F
BOLD:AEV9392	5	Pyralidae	1	F
BOLD:AEV9420	12	Erebinae	3	F
BOLD:AEV9422	12	Cicadellidae	2	F
BOLD:AEV9427	21	Rhyparochromidae	10	F
BOLD:AEV9505	15	Formicidae	2	F
BOLD:AEV9562	4	Nolinae	3	F
BOLD:AEV9574	8	Hemiptera	5	F
BOLD:AEV9584	10	Staphylinidae	1	F
BOLD:AEV9692	5	Mantispidae	4	F
BOLD:AEV9762	9	Harpalinae	1	F
BOLD:AEV9775	10	Chrysomelidae	1	F
BOLD:AEV9822	7	Cicadellidae	2	F
BOLD:AEW0012	8	Erebidae	4	F
BOLD:AEW0082	30	Aleocharinae	13	F
BOLD:AEW0185	8	Tingidae	2	F
BOLD:AEW0213	86	Corixidae	4	F
BOLD:AEW0260	19	Diptera	10	F
BOLD:AEW0339	41	Cheiracanthiidae	2	F
BOLD:AEW0379	4	Scirtidae	1	F
BOLD:AEW0380	30	Scarabaeidae	15	F
BOLD:AEW0383	12	Cydnidae	1	F
BOLD:AEW0419	60	Ceratopogonidae	8	F
BOLD:AEW0473	3	Diptera	1	F
BOLD:AEW0479	26	Ulidiidae	6	F
BOLD:AEW0618	7	Mantispidae	1	F
BOLD:AEW0746	6	Elateridae	1	F
BOLD:AEW0782	3	Hemiptera	1	F
BOLD:AEW0817	5	Lepidoptera	1	F
BOLD:AEW0836	35	Coleoptera	18	F
BOLD:AEW0836	35	Elateridae	9	F
BOLD:AEW0842	4	Coleoptera	2	F
BOLD:AEW0894	24	Hemiptera	17	F
BOLD:AEW1030	27	Staphylinidae	5	F
BOLD:AEW1042	3	Pyralidae	1	F
BOLD:AEW1045	2	Hemiptera	1	F
BOLD:AEW1067	5	Hemiptera	4	F
BOLD:AEW1138	3	Coleoptera	1	F
BOLD:AEW1247	2	Diptera	1	F
BOLD:AEW1285	5	Dictyopharidae	2	F
BOLD:AEW1415	8	Aleocharinae	1	F
BOLD:AEW1450	3	Coleoptera	2	F
BOLD:AEW1452	3	Carabidae	1	F
BOLD:AEW1518	3	Rogadinae	1	F
BOLD:AEW1592	5	Hemiptera	1	F
BOLD:AEW1608	16	Ethmiinae	10	F
BOLD:AEW1691	3	Lepidoptera	1	F
BOLD:AEW1731	35	Phycitinae	16	F
BOLD:AEW1792	85	Formicidae	45	F
BOLD:AEW1814	17	Carabidae	5	F
BOLD:AEW2061	4	Lepidoptera	1	F
BOLD:AEW2097	6	Tingidae	3	F
BOLD:AEW2141	31	Formicidae	16	F
BOLD:AEW2157	9	Hemiptera	3	F
BOLD:AEW2170	7	Miridae	2	F
BOLD:AEW2182	23	Gelechiidae	4	F
BOLD:AEW2222	5	Delphacidae	3	F
BOLD:AEW2245	18	Hemiptera	14	F
BOLD:AEW2286	10	Noctuidae	1	F
BOLD:AEW2288	47	Eriocottidae	37	F
BOLD:AEW2289	7	Tortricidae	5	F
BOLD:AEW2325	6	Erebidae	1	F
BOLD:AEW2417	6	Tineidae	1	F
BOLD:AEW2429	44	Ecnomidae	1	F
BOLD:AEW2441	3	Lepidoptera	1	F
BOLD:AEW2559	4	Hymenoptera	2	F
BOLD:AEW2668	16	Carabidae	7	F
BOLD:AEW2669	41	Cicadellidae	2	F
BOLD:AEW2730	4	Hemiptera	2	F
BOLD:AEW2775	5	Hemiptera	4	F
BOLD:AEW2811	5	Lepidoptera	1	F
BOLD:AEW2864	3	Crambidae	1	F
BOLD:AEW2978	26	Lepidoptera	13	F
BOLD:AEW3005	4	Cecidomyiidae	2	F
BOLD:AEW3054	36	Tingidae	15	F
BOLD:AEW3133	5	Hemiptera	2	F
BOLD:AEW3186	5	Delphacidae	2	F
BOLD:AEW3289	11	Gelechiinae	2	F
BOLD:AEW3334	2	Chrysomelidae	1	F
BOLD:AEW3379	15	Crambidae	7	F
BOLD:AEW3454	5	Scoliopteryginae	2	F
BOLD:AEW3455	95	Eriocottidae	88	F
BOLD:AEW3558	10	Cicadellidae	2	F
BOLD:AEW3629	4	Coleoptera	1	F
BOLD:AEW3690	30	Spercheidae	19	F
BOLD:AEW3721	4	Coleoptera	1	F
BOLD:AEW3727	2	Chrysomelidae	1	F
BOLD:AEW3772	6	Chrysomelidae	3	F
BOLD:AEW3801	4	Psyllidae	1	F
BOLD:AEW3824	10	Lysitermini	3	F
BOLD:AEW3889	17	Chrysomelidae	3	F
BOLD:AEW3939	13	Lampyridae	3	F
BOLD:AEW3986	5	Phycitinae	3	F
BOLD:AEW4067	7	Pentatomidae	3	F
BOLD:AEW4099	2	Hemiptera	1	F
BOLD:AEW4111	7	Lepidoptera	2	F
BOLD:AEW4152	5	Coleoptera	2	F
BOLD:AEW4169	3	Coleoptera	2	F
BOLD:AEW4207	23	Hemiptera	2	F
BOLD:AEW4224	6	Hemiptera	2	F
BOLD:AEW4285	30	Tortricidae	4	F
BOLD:AEW4300	10	Tineidae	5	F
BOLD:AEW4388	4	Cicadellidae	1	F
BOLD:AEW4420	3	Hemiptera	2	F
BOLD:AEW4523	10	Cerambycidae	2	F
BOLD:AEW4574	13	Lecithoceridae	1	F
BOLD:AEW4704	7	Limnichidae	1	F
BOLD:AEW4786	15	Oxytelinae	7	F
BOLD:AEW4839	11	Harpalinae	1	F
BOLD:AEW4885	20	Carabidae	10	F
BOLD:AEW4939	2	Coleoptera	1	F
BOLD:AEW5069	35	Cicadellidae	5	F
BOLD:AEW5089	53	Chironomidae	1	F
BOLD:AEW5168	3	Coleoptera	1	F
BOLD:AEW5201	13	Gelechiidae	1	F
BOLD:AEW5222	15	Carabidae	7	F
BOLD:AEW5244	204	Paussinae	146	F
BOLD:AEW5271	6	Staphylinidae	1	F
BOLD:AEW5272	6	Tenebrionidae	3	F
BOLD:AEW5274	11	Agrypninae	6	F
BOLD:AEW5293	10	Erotylidae	5	F
BOLD:AEW5451	3	Lepidoptera	1	F
BOLD:AEW5494	4	Rogadinae	1	F
BOLD:AEW5545	32	Hydrophilidae	1	F
BOLD:AEW5613	10	Cicadellidae	2	F
BOLD:AEW5638	69	Chironominae	1	F
BOLD:AEW5672	15	Noctuinae	3	F
BOLD:AEW5728	10	Formicidae	3	F
BOLD:AEW5784	2	Carabidae	1	F
BOLD:AEW5854	2	Hemiptera	1	F
BOLD:AEW5959	2	Phycitinae	1	F
BOLD:AEW6092	3	Coleoptera	1	F
BOLD:AEW6142	4	Spilomelinae	2	F
BOLD:AEW6284	3	Lepidoptera	1	F
BOLD:AEW6504	2	Hemiptera	1	F
BOLD:AEW6601	67	Erotylidae	55	F
BOLD:AEW6818	18	Lepidoptera	8	F
BOLD:AEW7265	2	Coccygidium	1	F
BOLD:AEW7490	8	Lasiocampinae	1	F
BOLD:AEW7842	18	Lepidoptera	1	F
BOLD:AEW8912	3	Coleoptera	1	F
BOLD:AEW9238	3	Diptera	1	F
BOLD:AEW9270	7	Hymenoptera	2	F
BOLD:AEW9369	11	Cecidomyiidae	1	F
BOLD:AEW9592	11	Hymenoptera	1	F
BOLD:AEW9911	3	Harpalinae	2	F
BOLD:AEW9960	2	Coleoptera	1	F
BOLD:AEX0919	7	Cicadellidae	1	F
BOLD:AEX1157	5	Coleoptera	1	F
BOLD:AEX1580	6	Lepidoptera	1	F
BOLD:AEX1924	2	Carabidae	1	F
BOLD:AEX2043	17	Blattodea	14	F
BOLD:AEX2090	120	Hymenoptera	49	F
BOLD:AEX2278	26	Coleoptera	19	F
BOLD:AEX2341	2	Carabidae	1	F
BOLD:AEX2406	2	Ennominae	1	F
BOLD:AEX2767	2	Orthoptera	1	F
BOLD:AEX3611	3	Limacodidae	1	F
BOLD:AEX3768	11	Cecidomyiidae	3	F
BOLD:AEX4270	34	Phaneropterinae	9	F
BOLD:AEX5228	19	Pentatomidae	9	F
BOLD:AEX5450	16	Erebidae	11	F
BOLD:AEX5768	11	Noctuidae	3	F
BOLD:AEX6103	2	Hemiptera	1	F
BOLD:AEX6498	3	Lepidoptera	1	F
BOLD:AEX6693	3	Tenebrionidae	2	F
BOLD:AEX6869	5	Coleoptera	1	F
BOLD:AEX7482	2	Coleoptera	1	F
BOLD:AEX7534	25	Hemiptera	13	F
BOLD:AEX7691	3	Coleoptera	1	F
BOLD:AEX7710	9	Coleoptera	7	F
BOLD:AEX7857	3	Tenebrionidae	1	F
BOLD:AEX7896	12	Noctuinae	2	F
BOLD:AEX8113	20	Platystomatidae	5	F
BOLD:AEX8198	3	Coleoptera	1	F
BOLD:AEX8327	9	Coleoptera	4	F
BOLD:AEX8658	6	Termitidae	5	F
BOLD:AEX8827	7	Hymenoptera	1	F
BOLD:AEX8973	8	Hemiptera	5	F
BOLD:AEX9095	3	Hemiptera	2	F
BOLD:AEX9224	3	Hoplocoryphidae	1	F
BOLD:AEX9654	2	Hypeninae	1	F
BOLD:AEY0000	4	Meloidae	1	F
BOLD:AEY0167	30	Scarabaeidae	6	F
BOLD:AEY1028	2	Coleoptera	1	F
BOLD:AEY2005	3	Coccygidium	1	F
BOLD:AEY2238	10	Arctiinae	7	F
BOLD:AEY2387	2	Hemiptera	1	F
BOLD:AEY3468	3	Erebidae	1	F
BOLD:AEY4759	11	Coleoptera	10	F
BOLD:AEY4899	6	Ornixolinae	1	F
BOLD:AEY4967	9	Lymantriinae	6	F
BOLD:AEY5109	11	Scarabaeidae	3	F
BOLD:AEY5471	4	Hemiptera	1	F
BOLD:AEY5659	22	Lepidoptera	11	F
BOLD:AEY5784	2	Tortricidae	1	F
BOLD:AEY5822	4	Hemiptera	1	F
BOLD:AEY6164	3	Coleoptera	1	F
BOLD:AEY6174	6	Chrysomelidae	1	F
BOLD:AEY6205	40	Mycetophilidae	16	F
BOLD:AEY6610	6	Depressariidae	4	F
BOLD:AEY6674	9	Erebidae	2	F
BOLD:AEY6797	5	Achilidae	1	F
BOLD:AEY6951	15	Sarcophagidae	2	F
BOLD:AEY6968	5	Stratiomyidae	2	F
BOLD:AEY7272	20	Cicadellidae	2	F
BOLD:AEY7640	7	Myrmicinae	1	F
BOLD:AEY8110	19	Lymantriinae	3	F
BOLD:AEY8541	3	Diptera	1	F
BOLD:AEY8762	11	Lepidoptera	6	F
BOLD:AEY9013	2	Blattodea	1	F
BOLD:AEY9348	3	Carabidae	2	F
BOLD:AEY9761	6	Coleoptera	1	F
BOLD:AEY9955	5	Cosmopterigidae	1	F
BOLD:AEY9992	22	Geometridae	12	F
BOLD:AEZ0050	11	Blattodea	4	F
BOLD:AEZ0383	2	Pompilidae	1	F
BOLD:AEZ0646	5	Siculodinae	1	F
BOLD:AEZ1634	16	Coleoptera	12	F
BOLD:AEZ1751	2	Lepidoptera	1	F
BOLD:AEZ1850	5	Hemiptera	3	F
BOLD:AEZ1858	28	Erebidae	12	F
BOLD:AEZ2081	4	Diptera	2	F
BOLD:AEZ2194	9	Dictyopharidae	6	F
BOLD:AEZ2586	4	Carabidae	2	F
BOLD:AEZ3138	7	Tettigoniidae	2	F
BOLD:AEZ3179	2	Lepidoptera	1	F
BOLD:AEZ3593	31	Phalerinae	6	F
BOLD:AEZ4069	3	Carabidae	1	F
BOLD:AEZ4249	29	Noctuidae	6	F
BOLD:AEZ4479	7	Phalerinae	5	F
BOLD:AEZ4552	4	Coleoptera	3	F
BOLD:AEZ4581	27	Zeuzerinae	3	F
BOLD:AEZ5136	12	Hemiptera	7	F
BOLD:AEZ5679	2	Staphylinidae	1	F
BOLD:AEZ5839	7	Elateridae	6	F
BOLD:AEZ5847	8	Erotylidae	2	F
BOLD:AEZ6649	40	Elateridae	34	F
BOLD:AEZ7129	3	Coleoptera	1	F
BOLD:AEZ7173	11	Coleoptera	9	F
BOLD:AEZ7420	7	Hypeninae	3	F
BOLD:AEZ7600	15	Lepidoptera	4	F
BOLD:AEZ7609	5	Miridae	1	F
BOLD:AEZ7652	11	Hemiptera	7	F
BOLD:AEZ7660	3	Hemiptera	2	F
BOLD:AEZ7748	3	Coleoptera	1	F
BOLD:AEZ7928	9	Hymenoptera	2	F
BOLD:AEZ8030	4	Hemiptera	2	F
BOLD:AEZ8928	25	Gryllotalpidae	14	F
BOLD:AFA6840	3	Acridinae	1	F
BOLD:AFB5922	3	Ichneumonidae	1	F
BOLD:AFB8577	7	Gryllidae	5	F
BOLD:AFC1093	58	Cecidomyiidae	1	F
BOLD:AFC3952	77	Muscidae	1	F
BOLD:AFC6663	4	Hybotidae	1	F
BOLD:AFD3626	2	Chrysomelidae	1	F
BOLD:AFD3719	2	Erebidae	1	F
BOLD:AFE6546	3	Lepidoptera	1	F
BOLD:AFF3881	5	Lasiocampinae	1	F
BOLD:AFG0445	2	Gelechiidae	1	F
BOLD:AFG2065	2	Ennominae	1	F
BOLD:AFG3932	2	Crambidae	1	F
BOLD:AFG5854	5	Crambidae	1	F
BOLD:AFG9160	8	Lymantriinae	1	F
BOLD:AFH2970	5	Lepidoptera	1	F
BOLD:AFH5764	5	Lepidoptera	2	F
BOLD:AFH7862	6	Cicadellidae	5	F
