BIN	TotalMembers	Taxa	Count in Project	Unique
BOLD:AEV1455	5	Coleoptera	1	F
BOLD:AEV1483	2	Oscinellinae	1	F
BOLD:AEV1508	8	Ceratopogonidae	1	F
BOLD:AEV1517	8	Diaperasticinae	2	F
BOLD:AEV1549	427	Cecidomyiidae	8	F
BOLD:AEV1598	31	Cicadellidae	6	F
BOLD:AEV1600	12	Tortricidae	1	F
BOLD:AEV1636	11	Chloropidae	10	F
BOLD:AEV1783	19	Hydrophilidae	1	F
BOLD:AEV1792	16	Diapriinae	1	F
BOLD:AEV1857	5	Coleoptera	3	F
BOLD:AEV1870	3	Cicadellidae	2	F
BOLD:AEV1878	11	Tachyporinae	4	F
BOLD:AEV1995	4	Gelechiidae	2	F
BOLD:AEV2081	11	Cecidomyiidae	2	F
BOLD:AEV2154	9	Solenopsis	1	F
BOLD:AEV2183	2	Cecidomyiidae	1	F
BOLD:AEV2190	25	Formicidae	24	F
BOLD:AEV2241	3	Sciaridae	1	F
BOLD:AEV2321	7	Ceratopogonidae	2	F
BOLD:AEV2395	8	Spilomelinae	1	F
BOLD:AEV2440	39	Anacampsinae	1	F
BOLD:AEV2468	9	Chironomidae	8	F
BOLD:AEV2581	3	Cecidomyiinae	1	F
BOLD:AEV2602	3	Coleoptera	2	F
BOLD:AEV2603	4	Staphylinidae	1	F
BOLD:AEV2605	103	Cydnidae	4	F
BOLD:AEV2640	2	Hymenoptera	1	F
BOLD:AEV2687	17	Cecidomyiidae	3	F
BOLD:AEV2716	6	Ephydridae	1	F
BOLD:AEV2826	2	Anteoninae	1	F
BOLD:AEV2877	3	Erebidae	1	F
BOLD:AEV2890	131	Chloropidae	9	F
BOLD:AEV2892	3	Cicadellidae	1	F
BOLD:AEV2970	5	Laemophloeidae	1	F
BOLD:AEV2978	13	Ulidiidae	9	F
BOLD:AEV2999	19	Entomobryomorpha	17	F
BOLD:AEV3002	31	Cicadellidae	10	F
BOLD:AEV3099	19	Cicadellidae	7	F
BOLD:AEV3179	3	Sciaridae	1	F
BOLD:AEV3283	12	Bethylidae	5	F
BOLD:AEV3480	2	Cecidomyiidae	1	F
BOLD:AEV3569	4	Diptera	3	F
BOLD:AEV3597	21	Harpalinae	2	F
BOLD:AEV3612	4	Cicadellidae	2	F
BOLD:AEV3621	27	Chrysomelidae	20	F
BOLD:AEV3680	34	Phoridae	3	F
BOLD:AEV3751	4	Cicadellidae	1	F
BOLD:AEV3771	3	Latridiidae	1	F
BOLD:AEV3781	4	Hymenoptera	3	F
BOLD:AEV3856	5	Sciaridae	3	F
BOLD:AEV3890	3	Cicadellidae	1	F
BOLD:AEV3940	191	Cecidomyiidae	1	F
BOLD:AEV3961	45	Cecidomyiidae	35	F
BOLD:AEV3990	11	Cecidomyiidae	6	F
BOLD:AEV4080	9	Chloropidae	3	F
BOLD:AEV4086	7	Euphorinae	1	F
BOLD:AEV4110	20	Diptera	1	F
BOLD:AEV4111	657	Ceratopogonidae	5	F
BOLD:AEV4202	7	Cecidomyiidae	5	F
BOLD:AEV4269	17	Ceratopogonidae	1	F
BOLD:AEV4272	3	Coleoptera	2	F
BOLD:AEV4280	2	Hemiptera	1	F
BOLD:AEV4288	2	Evaniidae	1	F
BOLD:AEV4378	4	Cicadellidae	2	F
BOLD:AEV4385	9	Tachinidae	1	F
BOLD:AEV4450	14	Rhyparochromidae	1	F
BOLD:AEV4490	10	Depressariidae	1	F
BOLD:AEV4618	17	Cicadellidae	1	F
BOLD:AEV4624	4	Coleoptera	1	F
BOLD:AEV4631	50	Chloropidae	8	F
BOLD:AEV4757	4	Lepidoptera	1	F
BOLD:AEV4763	4	Orthoptera	2	F
BOLD:AEV4799	7	Cicadellidae	1	F
BOLD:AEV4799	7	Hemiptera	5	F
BOLD:AEV4800	16	Meenoplidae	4	F
BOLD:AEV4848	9	Formicidae	1	F
BOLD:AEV4863	2	Chironomidae	1	F
BOLD:AEV4973	51	Rhyparochromidae	2	F
BOLD:AEV5009	3	Orthoptera	1	F
BOLD:AEV5030	18	Cixiidae	1	F
BOLD:AEV5066	16	Cicadellidae	1	F
BOLD:AEV5126	22	Formicidae	16	F
BOLD:AEV5197	4	Laemophloeidae	1	F
BOLD:AEV5198	63	Carabidae	1	F
BOLD:AEV5257	128	Cecidomyiinae	1	F
BOLD:AEV5276	2	Nanophyinae	1	F
BOLD:AEV5324	26	Formicidae	4	F
BOLD:AEV5338	24	Myrmicinae	22	F
BOLD:AEV5447	50	Blattellidae	1	F
BOLD:AEV5499	32	Cecidomyiinae	1	F
BOLD:AEV5518	5	Brentidae	1	F
BOLD:AEV5521	4	Scelioninae	1	F
BOLD:AEV5566	3	Mordellidae	1	F
BOLD:AEV5569	9	Coleoptera	2	F
BOLD:AEV5629	4	Formicidae	1	F
BOLD:AEV5658	9	Elateridae	3	F
BOLD:AEV5694	16	Cicadellidae	5	F
BOLD:AEV5939	3	Cecidomyiidae	2	F
BOLD:AEV6049	3	Ceratopogonidae	1	F
BOLD:AEV6085	4	Rhodesiellinae	2	F
BOLD:AEV6112	50	Gelechiidae	5	F
BOLD:AEV6123	12	Hemiptera	1	F
BOLD:AEV6127	33	Drilini	7	F
BOLD:AEV6130	7	Erotylidae	1	F
BOLD:AEV6223	9	Calliphoridae	4	F
BOLD:AEV6312	4	Cecidomyiidae	3	F
BOLD:AEV6523	6	Cicadellidae	1	F
BOLD:AEV6540	3	Doryctinae	1	F
BOLD:AEV6578	10	Mymaridae	1	F
BOLD:AEV6776	104	Dorylus	4	F
BOLD:AEV6781	6	Hemiptera	1	F
BOLD:AEV6840	6	Sciaridae	1	F
BOLD:AEV6929	2	Ceratopogonidae	1	F
BOLD:AEV6980	23	Chrysomelidae	7	F
BOLD:AEV6980	23	Galerucinae	9	F
BOLD:AEV6999	17	Eulophidae	2	F
BOLD:AEV7008	41	Phalacridae	1	F
BOLD:AEV7087	4	Cecidomyiidae	2	F
BOLD:AEV7098	6	Delphacidae	2	F
BOLD:AEV7336	3	Diptera	1	F
BOLD:AEV7338	8	Periscelididae	2	F
BOLD:AEV7398	7	Lepidoptera	2	F
BOLD:AEV7614	2	Diptera	1	F
BOLD:AEV7681	2	Cecidomyiidae	1	F
BOLD:AEV7804	40	Tettigoniidae	1	F
BOLD:AEV7948	21	Elateridae	1	F
BOLD:AEV7951	4	Cecidomyiidae	1	F
BOLD:AEV7978	5	Cicadellidae	1	F
BOLD:AEV7978	5	Hemiptera	3	F
BOLD:AEV7988	5	Hemiptera	2	F
BOLD:AEV7997	11	Cecidomyiidae	1	F
BOLD:AEV8062	13	Cecidomyiidae	11	F
BOLD:AEV8063	2	Cecidomyiidae	1	F
BOLD:AEV8091	3	Cecidomyiidae	2	F
BOLD:AEV8185	7	Coccinellidae	3	F
BOLD:AEV8216	3	Diptera	1	F
BOLD:AEV8246	27	Formicidae	1	F
BOLD:AEV8295	37	Formicidae	5	F
BOLD:AEV8313	11	Entomobryomorpha	9	F
BOLD:AEV8346	8	Cecidomyiidae	1	F
BOLD:AEV8404	7	Chrysomelidae	2	F
BOLD:AEV8522	4	Cicadellidae	1	F
BOLD:AEV8571	4	Chrysomelidae	1	F
BOLD:AEV8586	11	Chrysomelidae	10	F
BOLD:AEV8673	7	Dolichopodidae	2	F
BOLD:AEV8675	14	Meenoplidae	8	F
BOLD:AEV8710	6	Entomobryomorpha	4	F
BOLD:AEV8711	3	Entomobryidae	2	F
BOLD:AEV8718	3	Cosmopterigidae	2	F
BOLD:AEV8818	34	Formicidae	32	F
BOLD:AEV8902	112	Formicidae	2	F
BOLD:AEV8910	2	Cicadellidae	1	F
BOLD:AEV8978	3	Carabidae	1	F
BOLD:AEV9010	10	Chironomidae	2	F
BOLD:AEV9068	3	Diptera	1	F
BOLD:AEV9089	8	Tetrigidae	2	F
BOLD:AEV9161	3	Cecidomyiidae	2	F
BOLD:AEV9270	48	Staphylinidae	5	F
BOLD:AEV9285	10	Chloropidae	3	F
BOLD:AEV9315	2	Coleoptera	1	F
BOLD:AEV9322	4	Limoniidae	2	F
BOLD:AEV9354	44	Harpalinae	1	F
BOLD:AEV9360	3	Hymenoptera	2	F
BOLD:AEV9389	19	Scarabaeidae	1	F
BOLD:AEV9422	12	Cicadellidae	6	F
BOLD:AEV9427	21	Rhyparochromidae	1	F
BOLD:AEV9444	3	Cecidomyiidae	1	F
BOLD:AEV9505	15	Formicidae	1	F
BOLD:AEV9574	8	Hemiptera	1	F
BOLD:AEV9583	2	Coleoptera	1	F
BOLD:AEV9591	26	Olethreutinae	2	F
BOLD:AEV9598	9	Latridiidae	2	F
BOLD:AEV9600	4	Latridiidae	1	F
BOLD:AEV9641	2	Cecidomyiidae	1	F
BOLD:AEV9694	3	Cicadellidae	2	F
BOLD:AEV9775	10	Chrysomelidae	1	F
BOLD:AEW0021	2	Cecidomyiidae	1	F
BOLD:AEW0088	3	Cicadellidae	1	F
BOLD:AEW0113	6	Hemiptera	4	F
BOLD:AEW0113	6	Membracidae	1	F
BOLD:AEW0157	3	Cecidomyiidae	2	F
BOLD:AEW0158	5	Cecidomyiidae	4	F
BOLD:AEW0167	36	Entomobryomorpha	35	F
BOLD:AEW0170	4	Entomobryidae	1	F
BOLD:AEW0185	8	Tingidae	1	F
BOLD:AEW0192	13	Pselaphinae	1	F
BOLD:AEW0217	8	Oligotomidae	1	F
BOLD:AEW0234	2	Cydnidae	1	F
BOLD:AEW0244	8	Tortricidae	1	F
BOLD:AEW0260	19	Chironomidae	2	F
BOLD:AEW0260	19	Diptera	6	F
BOLD:AEW0386	5	Bethylidae	2	F
BOLD:AEW0419	60	Ceratopogonidae	3	F
BOLD:AEW0419	60	Diptera	1	F
BOLD:AEW0479	26	Ulidiidae	2	F
BOLD:AEW0699	2	Symphypleona	1	F
BOLD:AEW0722	7	Delphacidae	1	F
BOLD:AEW0724	6	Scydmaeninae	1	F
BOLD:AEW0742	5	Chironomidae	3	F
BOLD:AEW0795	4	Cicadellidae	2	F
BOLD:AEW0813	4	Sciaridae	2	F
BOLD:AEW0836	35	Elateridae	1	F
BOLD:AEW0840	2	Staphylinidae	1	F
BOLD:AEW0894	24	Hemiptera	4	F
BOLD:AEW1030	27	Staphylinidae	7	F
BOLD:AEW1125	8	Cecidomyiidae	6	F
BOLD:AEW1129	23	Tabanidae	4	F
BOLD:AEW1272	14	Rachispoda	1	F
BOLD:AEW1352	19	Oscinellinae	2	F
BOLD:AEW1358	6	Scelionidae	1	F
BOLD:AEW1731	35	Seleucia	1	F
BOLD:AEW1777	3	Sterrhinae	2	F
BOLD:AEW1792	85	Formicidae	6	F
BOLD:AEW1802	25	Aderidae	1	F
BOLD:AEW1806	9	Cicadellidae	1	F
BOLD:AEW1814	17	Carabidae	1	F
BOLD:AEW1945	3	Doryctinae	1	F
BOLD:AEW2025	24	Cecidomyiidae	10	F
BOLD:AEW2182	23	Gelechiidae	2	F
BOLD:AEW2322	3	Chironomidae	2	F
BOLD:AEW2325	6	Erebidae	2	F
BOLD:AEW2357	18	Dolichopodidae	3	F
BOLD:AEW2368	3	Cecidomyiidae	2	F
BOLD:AEW2391	6	Milichiidae	4	F
BOLD:AEW2491	11	Cicadellidae	3	F
BOLD:AEW2632	28	Cicadellidae	18	F
BOLD:AEW2668	16	Carabidae	1	F
BOLD:AEW2669	41	Cicadellidae	5	F
BOLD:AEW2702	3	Cecidomyiidae	1	F
BOLD:AEW2714	10	Cicadellidae	3	F
BOLD:AEW2862	28	Cicadellidae	4	F
BOLD:AEW2933	2	Hemiptera	1	F
BOLD:AEW2970	2	Cecidomyiidae	1	F
BOLD:AEW3005	4	Cecidomyiidae	1	F
BOLD:AEW3059	5	Chironomidae	1	F
BOLD:AEW3141	17	Cecidomyiidae	2	F
BOLD:AEW3265	19	Pselaphinae	4	F
BOLD:AEW3278	4	Cicadellidae	2	F
BOLD:AEW3285	2	Tanypodinae	1	F
BOLD:AEW3379	15	Crambidae	1	F
BOLD:AEW3423	6	Diptera	2	F
BOLD:AEW3423	6	Sciaridae	2	F
BOLD:AEW3465	21	Chironomidae	1	F
BOLD:AEW3506	110	Sciaridae	35	F
BOLD:AEW3558	10	Cicadellidae	2	F
BOLD:AEW3610	87	Phyllomyza	1	F
BOLD:AEW3626	4	Coleoptera	1	F
BOLD:AEW3629	4	Coleoptera	2	F
BOLD:AEW3670	10	Blacini	1	F
BOLD:AEW3699	4	Chironomidae	1	F
BOLD:AEW3721	4	Coleoptera	2	F
BOLD:AEW3763	13	Keroplatidae	1	F
BOLD:AEW3841	7	Cecidomyiidae	1	F
BOLD:AEW3889	17	Chrysomelidae	4	F
BOLD:AEW3903	6	Hymenoptera	4	F
BOLD:AEW3949	10	Chironomidae	8	F
BOLD:AEW3962	2	Formicidae	1	F
BOLD:AEW3967	23	Scelionidae	1	F
BOLD:AEW4022	67	Phoridae	11	F
BOLD:AEW4078	12	Cicadellidae	1	F
BOLD:AEW4134	2	Hymenoptera	1	F
BOLD:AEW4168	4	Chironomidae	1	F
BOLD:AEW4168	4	Diptera	1	F
BOLD:AEW4205	9	Cicadellidae	1	F
BOLD:AEW4207	23	Hemiptera	1	F
BOLD:AEW4224	6	Hemiptera	1	F
BOLD:AEW4285	30	Tortricidae	1	F
BOLD:AEW4316	5	Tingidae	1	F
BOLD:AEW4388	4	Cicadellidae	1	F
BOLD:AEW4464	28	Cecidomyiidae	1	F
BOLD:AEW4491	5	Cecidomyiidae	4	F
BOLD:AEW4543	3	Hemiptera	1	F
BOLD:AEW4601	13	Cecidomyiidae	1	F
BOLD:AEW4639	18	Cecidomyiidae	1	F
BOLD:AEW4658	85	Cecidomyiidae	1	F
BOLD:AEW4952	2	Coleoptera	1	F
BOLD:AEW5032	6	Cosmopterigidae	2	F
BOLD:AEW5069	35	Cicadellidae	1	F
BOLD:AEW5089	53	Chironomidae	1	F
BOLD:AEW5091	4	Milichiidae	3	F
BOLD:AEW5097	7	Blattodea	1	F
BOLD:AEW5168	3	Coleoptera	1	F
BOLD:AEW5201	13	Gelechiidae	10	F
BOLD:AEW5238	2	Hymenoptera	1	F
BOLD:AEW5451	3	Lepidoptera	1	F
BOLD:AEW5546	5	Hemipeplinae	1	F
BOLD:AEW5565	4	Cecidomyiidae	1	F
BOLD:AEW5598	6	Scarabaeidae	1	F
BOLD:AEW5613	10	Cicadellidae	5	F
BOLD:AEW5716	9	Diapriinae	1	F
BOLD:AEW5728	10	Formicidae	2	F
BOLD:AEW5757	2	Trichomyia	1	F
BOLD:AEW5799	2	Diptera	1	F
BOLD:AEW5839	2	Cicadellidae	1	F
BOLD:AEW5880	7	Diptera	1	F
BOLD:AEW5939	3	Diapriinae	1	F
BOLD:AEW5981	5	Coleoptera	4	F
BOLD:AEW6035	3	Cosmopterigidae	1	F
BOLD:AEW6111	3	Hesperiidae	1	F
BOLD:AEW6146	2	Lepidoptera	1	F
BOLD:AEW6161	28	Cecidomyiidae	2	F
BOLD:AEW6330	4	Muscidae	1	F
BOLD:AEW6361	9	Evaniidae	2	F
BOLD:AEW6361	9	Hymenoptera	6	F
BOLD:AEW6445	2	Cecidomyiidae	1	F
BOLD:AEW6504	2	Coreidae	1	F
BOLD:AEW6603	8	Tineidae	2	F
BOLD:AEW6628	155	Chloropidae	1	F
BOLD:AEW6818	18	Lepidoptera	2	F
BOLD:AEW6911	4	Cecidomyiidae	1	F
BOLD:AEW6982	2	Trypoxylon	1	F
BOLD:AEW7041	14	Hybotidae	3	F
BOLD:AEW7053	42	Cecidomyiidae	35	F
BOLD:AEW7490	8	Lasiocampinae	1	F
BOLD:AEW7501	83	Milichiidae	33	F
BOLD:AEW7842	18	Lepidoptera	2	F
BOLD:AEW7928	2	Ceratopogonidae	1	F
BOLD:AEW7967	4	Coccinellidae	1	F
BOLD:AEW8178	3	Pompilidae	2	F
BOLD:AEW8345	11	Chloropidae	9	F
BOLD:AEW8346	2	Chironomidae	1	F
BOLD:AEW8456	26	Ayyaria chaetophora	4	F
BOLD:AEW8456	26	Thripinae	1	F
BOLD:AEW8977	11	Tachinidae	2	F
BOLD:AEW8982	8	Cecidomyiidae	1	F
BOLD:AEW9048	35	Atherigoninae	1	F
BOLD:AEW9140	20	Pipunculidae	1	F
BOLD:AEW9156	13	Lepidoptera	1	F
BOLD:AEW9169	102	Cicadellidae	8	F
BOLD:AEW9238	3	Ceratopogonidae	2	F
BOLD:AEW9270	7	Hymenoptera	3	F
BOLD:AEW9270	7	Mutillidae	1	F
BOLD:AEW9445	7	Cecidomyiidae	1	F
BOLD:AEW9446	3	Chloropidae	2	F
BOLD:AEW9458	11	Sphaeroceridae	3	F
BOLD:AEW9635	5	Ichneumonidae	2	F
BOLD:AEX0127	13	Hybotidae	1	F
BOLD:AEX0248	10	Crabronidae	5	F
BOLD:AEX0248	10	Larra	2	F
BOLD:AEX0252	2	Phoridae	1	F
BOLD:AEX0264	5	Eulophidae	1	F
BOLD:AEX0284	16	Psylloidea_incertae_sedis	7	F
BOLD:AEX0328	10	Platygastridae	1	F
BOLD:AEX0354	7	Microgastrinae	2	F
BOLD:AEX0426	4	Hybotidae	3	F
BOLD:AEX0494	24	Hemiptera	4	F
BOLD:AEX0608	5	Pompilidae	2	F
BOLD:AEX0709	6	Hesperiidae	2	F
BOLD:AEX0719	4	Cicadellidae	3	F
BOLD:AEX0796	7	Idolothripinae	1	F
BOLD:AEX0796	7	Phlaeothripidae	1	F
BOLD:AEX0893	10	Torymidae	4	F
BOLD:AEX0919	7	Cicadellidae	5	F
BOLD:AEX1017	4	Therophilus	1	F
BOLD:AEX1019	2	Scelionidae	1	F
BOLD:AEX1104	7	Cecidomyiidae	5	F
BOLD:AEX1157	5	Coleoptera	1	F
BOLD:AEX1157	5	Tenebrionidae	1	F
BOLD:AEX1329	4	Drosophilidae	2	F
BOLD:AEX1387	3	Chloropidae	2	F
BOLD:AEX1549	2	Pompilidae	1	F
BOLD:AEX1580	6	Lepidoptera	1	F
BOLD:AEX1634	3	Scelionidae	1	F
BOLD:AEX1646	27	Coccinellidae	1	F
BOLD:AEX1805	48	Ceratopogonidae	4	F
BOLD:AEX1892	18	Coccinellidae	6	F
BOLD:AEX1924	2	Carabidae	1	F
BOLD:AEX2043	17	Blattodea	1	F
BOLD:AEX2090	120	Formicidae	2	F
BOLD:AEX2090	120	Hymenoptera	6	F
BOLD:AEX2091	8	Crabronidae	5	F
BOLD:AEX2091	8	Tachytes	1	F
BOLD:AEX2278	26	Coleoptera	3	F
BOLD:AEX2341	2	Carabidae	1	F
BOLD:AEX2624	10	Phoridae	2	F
BOLD:AEX2779	3	Phalerinae	1	F
BOLD:AEX2842	6	Melyridae	1	F
BOLD:AEX2982	57	Agromyzidae	1	F
BOLD:AEX3150	22	Platystomatidae	4	F
BOLD:AEX3206	10	Formicidae	2	F
BOLD:AEX3252	3	Cecidomyiidae	2	F
BOLD:AEX3253	6	Cecidomyiidae	4	F
BOLD:AEX3294	4	Psenidae	1	F
BOLD:AEX3294	4	Psenulus	1	F
BOLD:AEX3303	3	Chironomidae	1	F
BOLD:AEX3404	2	Agromyzidae	1	F
BOLD:AEX3406	2	Milichiidae	1	F
BOLD:AEX3427	24	Heliocheilus	2	F
BOLD:AEX3474	94	Cecidomyiidae	14	F
BOLD:AEX3528	43	Hybotidae	1	F
BOLD:AEX3547	2	Scelionidae	1	F
BOLD:AEX3553	3	Scaphidiinae	1	F
BOLD:AEX3624	2	Cecidomyiidae	1	F
BOLD:AEX3830	63	Meenoplidae	2	F
BOLD:AEX3889	11	Cecidomyiidae	1	F
BOLD:AEX3935	4	Ephydridae	1	F
BOLD:AEX3937	14	Cecidomyiidae	2	F
BOLD:AEX3986	12	Phoridae	1	F
BOLD:AEX4014	5	Lauxaniidae	4	F
BOLD:AEX4043	6	Cecidomyiidae	2	F
BOLD:AEX4051	9	Scelionidae	1	F
BOLD:AEX4144	5	Cecidomyiidae	4	F
BOLD:AEX4147	13	Chironomidae	12	F
BOLD:AEX4161	4	Curculionidae	1	F
BOLD:AEX4178	2	Ceraphronidae	1	F
BOLD:AEX4270	34	Phaneropterinae	4	F
BOLD:AEX4302	25	Chloropidae	2	F
BOLD:AEX4309	13	Phoridae	2	F
BOLD:AEX4339	16	Sphaeroceridae	3	F
BOLD:AEX4594	3	Pompilidae	1	F
BOLD:AEX4619	8	Sarcophagidae	3	F
BOLD:AEX4667	2	Scelionidae	1	F
BOLD:AEX4988	2	Cecidomyiidae	1	F
BOLD:AEX5150	29	Chloropidae	7	F
BOLD:AEX5201	4	Drosophilidae	1	F
BOLD:AEX5211	13	Pompilidae	2	F
BOLD:AEX5228	19	Pentatomidae	3	F
BOLD:AEX5234	5	Drosophilidae	4	F
BOLD:AEX5293	29	Diptera	1	F
BOLD:AEX5293	29	Lauxaniidae	1	F
BOLD:AEX5538	18	Milichiidae	3	F
BOLD:AEX5768	11	Noctuidae	1	F
BOLD:AEX5812	12	Cecidomyiidae	4	F
BOLD:AEX5861	9	Cecidomyiidae	1	F
BOLD:AEX6012	3	Lasiochilidae	2	F
BOLD:AEX6064	6	Formicidae	5	F
BOLD:AEX6135	6	Chrysididae	3	F
BOLD:AEX6167	3	Crabronidae	2	F
BOLD:AEX6229	2	Staphylinidae	1	F
BOLD:AEX6242	3	Phycitinae	1	F
BOLD:AEX6422	2	Opiinae	1	F
BOLD:AEX6693	3	Tenebrionidae	1	F
BOLD:AEX6857	5	Scelioninae	3	F
BOLD:AEX6877	10	Ptinidae	1	F
BOLD:AEX6913	2	Reduviidae	1	F
BOLD:AEX7028	13	Staphylinidae	1	F
BOLD:AEX7437	7	Carsidaridae	1	F
BOLD:AEX7511	2	Alysiinae	1	F
BOLD:AEX7534	25	Pentatomidae	1	F
BOLD:AEX7600	4	Scarabaeidae	1	F
BOLD:AEX7691	3	Coleoptera	1	F
BOLD:AEX7691	3	Mordellidae	1	F
BOLD:AEX7710	9	Chrysomelidae	1	F
BOLD:AEX7857	3	Tenebrionidae	2	F
BOLD:AEX7949	125	Cecidomyiidae	4	F
BOLD:AEX8057	16	Sarcophagidae	4	F
BOLD:AEX8091	12	Corylophidae	2	F
BOLD:AEX8097	58	Phoridae	1	F
BOLD:AEX8108	3	Scelionidae	1	F
BOLD:AEX8113	20	Platystomatidae	2	F
BOLD:AEX8198	3	Coleoptera	1	F
BOLD:AEX8246	28	Chloropidae	15	F
BOLD:AEX8263	4	Atherigoninae	1	F
BOLD:AEX8327	9	Scarabaeidae	1	F
BOLD:AEX8625	22	Hybotidae	8	F
BOLD:AEX8627	13	Hymenoptera	1	F
BOLD:AEX8627	13	Pompilidae	9	F
BOLD:AEX8740	50	Diapriinae	1	F
BOLD:AEX8783	2	Pompilidae	1	F
BOLD:AEX8794	3	Pompilidae	2	F
BOLD:AEX8827	7	Hymenoptera	5	F
BOLD:AEX8827	7	Pompilidae	1	F
BOLD:AEX8871	20	Calliphoridae	16	F
BOLD:AEX8952	7	Dolichopodidae	2	F
BOLD:AEX8973	8	Pentatomidae	1	F
BOLD:AEX9007	4	Scelionidae	1	F
BOLD:AEX9022	21	Cecidomyiidae	2	F
BOLD:AEX9224	3	Hoplocorypha	1	F
BOLD:AEX9569	20	Lonchaeidae	13	F
BOLD:AEX9614	5	Cecidomyiidae	1	F
BOLD:AEX9697	487	Chironomidae	2	F
BOLD:AEX9733	2	Cicadellidae	1	F
BOLD:AEX9794	66	Cecidomyiidae	9	F
BOLD:AEY0000	4	Meloidae	1	F
BOLD:AEY0037	4	Ceratopogonidae	2	F
BOLD:AEY0050	7	Sarcophagidae	1	F
BOLD:AEY0078	8	Scelionidae	2	F
BOLD:AEY0167	30	Scarabaeidae	4	F
BOLD:AEY0174	17	Drosophilidae	7	F
BOLD:AEY0308	13	Hybotidae	6	F
BOLD:AEY0422	2	Cecidomyiidae	1	F
BOLD:AEY0439	2	Cicadellidae	1	F
BOLD:AEY0489	4	Cecidomyiidae	1	F
BOLD:AEY0555	16	Cecidomyiidae	2	F
BOLD:AEY0609	3	Cecidomyiidae	2	F
BOLD:AEY0930	24	Diaphorinae	23	F
BOLD:AEY0990	2	Psenulus	1	F
BOLD:AEY1028	2	Scydmaeninae	1	F
BOLD:AEY1124	4	Reduviidae	2	F
BOLD:AEY1176	4	Pipunculidae	3	F
BOLD:AEY1331	23	Cecidomyiidae	2	F
BOLD:AEY1340	3	Formicidae	2	F
BOLD:AEY1406	11	Cecidomyiidae	2	F
BOLD:AEY1415	5	Cecidomyiidae	2	F
BOLD:AEY1435	334	Chironomidae	2	F
BOLD:AEY1627	6	Chelonus	4	F
BOLD:AEY1705	89	Encyrtidae	2	F
BOLD:AEY1715	4	Forcipomyiinae	2	F
BOLD:AEY1795	19	Dolichopodidae	3	F
BOLD:AEY1805	6	Pyralidae	1	F
BOLD:AEY1915	3	Cecidomyiidae	2	F
BOLD:AEY1973	2	Tachinidae	1	F
BOLD:AEY2005	3	Coccygidium	1	F
BOLD:AEY2032	5	Mordellidae	2	F
BOLD:AEY2173	2	Phoridae	1	F
BOLD:AEY2238	10	Arctiinae	1	F
BOLD:AEY2336	3	Exoristinae	1	F
BOLD:AEY2393	5	Microgastrinae	1	F
BOLD:AEY2545	59	Cecidomyiidae	2	F
BOLD:AEY2751	5	Diptera	1	F
BOLD:AEY2836	7	Psychodinae	3	F
BOLD:AEY2915	66	Dolichopodidae	3	F
BOLD:AEY2938	6	Cecidomyiidae	4	F
BOLD:AEY2949	2	Eulophidae	1	F
BOLD:AEY3052	2	Bethylidae	1	F
BOLD:AEY3090	25	Noctuinae	1	F
BOLD:AEY3178	8	Lepidoptera	3	F
BOLD:AEY3209	11	Chelonus	8	F
BOLD:AEY3267	2	Muscidae	1	F
BOLD:AEY3319	2	Cecidomyiidae	1	F
BOLD:AEY3351	15	Hybotidae	14	F
BOLD:AEY3405	15	Cicadellidae	2	F
BOLD:AEY3417	2	Cecidomyiidae	1	F
BOLD:AEY3468	3	Erebidae	1	F
BOLD:AEY3492	9	Lymaenon	1	F
BOLD:AEY3576	61	Cecidomyiidae	1	F
BOLD:AEY3684	2	Pompilidae	1	F
BOLD:AEY3688	226	Cecidomyiidae	3	F
BOLD:AEY3689	151	Cecidomyiidae	15	F
BOLD:AEY3871	9	Pompilidae	5	F
BOLD:AEY4052	20	Cecidomyiidae	1	F
BOLD:AEY4099	10	Cicadellidae	4	F
BOLD:AEY4219	20	Scelionidae	8	F
BOLD:AEY4267	42	Milichiella	2	F
BOLD:AEY4267	42	Milichiinae	10	F
BOLD:AEY4328	402	Cecidomyiidae	6	F
BOLD:AEY4421	4	Diapriinae	2	F
BOLD:AEY4478	3	Hemiptera	2	F
BOLD:AEY4595	23	Diptera	1	F
BOLD:AEY4595	23	Phoridae	1	F
BOLD:AEY4759	11	Scarabaeidae	1	F
BOLD:AEY4760	6	Erotylidae	1	F
BOLD:AEY4823	4	Mythicomyiinae	3	F
BOLD:AEY4961	4	Evaniidae	1	F
BOLD:AEY4961	4	Hymenoptera	2	F
BOLD:AEY4967	9	Lymantriinae	2	F
BOLD:AEY5109	11	Scarabaeidae	2	F
BOLD:AEY5356	4	Phalacridae	1	F
BOLD:AEY5423	2	Ceratopogonidae	1	F
BOLD:AEY5526	8	Phoridae	1	F
BOLD:AEY5656	2	Hymenoptera	1	F
BOLD:AEY5659	22	Lepidoptera	1	F
BOLD:AEY5686	6	Chloropidae	2	F
BOLD:AEY5726	28	Cecidomyiidae	1	F
BOLD:AEY5822	4	Hemiptera	1	F
BOLD:AEY5824	24	Cicadellidae	1	F
BOLD:AEY5824	24	Hemiptera	2	F
BOLD:AEY5860	127	Hybotidae	18	F
BOLD:AEY6066	8	Phoridae	1	F
BOLD:AEY6081	2	Halictidae	1	F
BOLD:AEY6203	5	Tachinidae	4	F
BOLD:AEY6205	40	Mycetophilidae	13	F
