BIN	TotalMembers	Taxa	Count in Project	Unique
BOLD:AEM3535	137	Carabidae	120	F
BOLD:AEM3570	266	Delphacidae	1	F
BOLD:AEM3595	39	Culicoides	37	F
BOLD:AEM3603	15	Schizopteridae	7	F
BOLD:AEM3605	20	Chironomidae	16	F
BOLD:AEM3617	3	Staphylininae	2	F
BOLD:AEM3622	33	Cicadellidae	18	F
BOLD:AEM3623	8	Rhyparochromidae	1	F
BOLD:AEM3659	9	Lepidoptera	8	F
BOLD:AEM3666	53	Aleocharinae	50	F
BOLD:AEM3671	5	Hydrophilidae	4	F
BOLD:AEM3673	16	Aleocharinae	15	F
BOLD:AEM3680	3	Cicadellidae	2	F
BOLD:AEM3681	8	Cicadellidae	7	F
BOLD:AEM3682	4	Miridae	2	F
BOLD:AEM3683	9	Delphacidae	8	F
BOLD:AEM3684	17	Mesoveliidae	16	F
BOLD:AEM3685	61	Cicadellidae	57	F
BOLD:AEM3694	4	Gelechiidae	2	F
BOLD:AEM3717	4	Chrysomelidae	2	F
BOLD:AEM3721	28	Meenoplidae	9	F
BOLD:AEM3727	11	Formicidae	9	F
BOLD:AEM3729	72	Formicidae	42	F
BOLD:AEM3774	7	Chironomidae	5	F
BOLD:AEM3776	32	Ceratopogonidae	6	F
BOLD:AEM3779	4	Milichiidae	3	F
BOLD:AEM3799	20	Cicadellidae	19	F
BOLD:AEM3800	19	Cicadellidae	11	F
BOLD:AEM3854	51	Carabidae	48	F
BOLD:AEM3855	39	Aleocharinae	37	F
BOLD:AEM3863	10	Delphacidae	7	F
BOLD:AEM3873	14	Trichopria	11	F
BOLD:AEM3878	259	Sciaridae	144	F
BOLD:AEM3908	113	Hydrophilidae	106	F
BOLD:AEM3938	27	Formicidae	15	F
BOLD:AEM3965	163	Lepidoptera	158	F
BOLD:AEM3976	19	Scelionidae	1	F
BOLD:AEM3990	38	Delphacidae	33	F
BOLD:AEM3993	12	Cicadellidae	8	F
BOLD:AEM3994	23	Cicadellidae	6	F
BOLD:AEM3995	38	Otiocerinae	5	F
BOLD:AEM3997	10	Cicadellidae	7	F
BOLD:AEM4048	19	Cicadellidae	5	F
BOLD:AEM4050	36	Cicadellidae	2	F
BOLD:AEM4052	52	Rhyparochromidae	39	F
BOLD:AEM4053	30	Cicadellidae	10	F
BOLD:AEM4054	21	Cicadellidae	18	F
BOLD:AEM4055	2	Cicadellidae	1	F
BOLD:AEM4056	11	Cicadellidae	10	F
BOLD:AEM4088	31	Noteridae	30	F
BOLD:AEM4089	42	Scaritinae	35	F
BOLD:AEM4122	22	Sphaeroceridae	19	F
BOLD:AEM4123	2	Ceratopogonidae	1	F
BOLD:AEM4124	6	Chironomidae	4	F
BOLD:AEM4125	10	Phoridae	1	F
BOLD:AEM4138	5	Cecidomyiidae	1	F
BOLD:AEM4154	23	Formicidae	1	F
BOLD:AEM4174	19	Anochetus	15	F
BOLD:AEM4218	152	Aleocharinae	144	F
BOLD:AEM4219	12	Aleocharinae	10	F
BOLD:AEM4221	16	Chrysomelidae	11	F
BOLD:AEM4233	19	Cicadellidae	16	F
BOLD:AEM4242	8	Chironomidae	7	F
BOLD:AEM4244	56	Cecidomyiidae	21	F
BOLD:AEM4245	13	Sciaridae	10	F
BOLD:AEM4246	2	Sciaridae	1	F
BOLD:AEM4266	56	Paederinae	55	F
BOLD:AEM4267	23	Paederinae	22	F
BOLD:AEM4268	5	Paederinae	4	F
BOLD:AEM4269	9	Paederinae	8	F
BOLD:AEM4299	19	Cicadellidae	4	F
BOLD:AEM4302	9	Cicadellidae	4	F
BOLD:AEM4375	2	Lepidoptera	1	F
BOLD:AEM4429	6	Lepidoptera	4	F
BOLD:AEM4494	128	Tridactylidae	44	F
BOLD:AEM4495	50	Trigonidiidae	24	F
BOLD:AEM4525	5	Agaonidae	4	F
BOLD:AEM4560	4	Ceratopogonidae	3	F
BOLD:AEM4568	56	Hypeninae	42	F
BOLD:AEM4579	88	Chrysomelidae	29	F
BOLD:AEM4607	24	Delphacidae	18	F
BOLD:AEM4610	23	Rhyparochromidae	13	F
BOLD:AEM4619	9	Gelechiidae	5	F
BOLD:AEM4630	134	Hydrophilidae	133	F
BOLD:AEM4646	14	Staphylinidae	6	F
BOLD:AEM4649	13	Paederinae	10	F
BOLD:AEM4650	26	Carabidae	23	F
BOLD:AEM4651	7	Staphylinidae	5	F
BOLD:AEM4695	80	Ceratopogonidae	11	F
BOLD:AEM4733	8	Cerylonidae	7	F
BOLD:AEM4746	5	Hydrophilidae	4	F
BOLD:AEM4816	26	Dytiscidae	22	F
BOLD:AEM4818	10	Phalacridae	2	F
BOLD:AEM7589	42	Atherigona	2	F
BOLD:AEM9025	19	Liposcelis entomophila	1	F
BOLD:AEM9448	11	Xyleborus ferrugineus	9	F
BOLD:AEM9669	99	Latrodectus	3	F
BOLD:AEN9337	6	Pisauridae	5	F
BOLD:AEO0854	4	Tortricidae	1	F
BOLD:AEO1786	6	Ceratopogonidae	4	F
BOLD:AEO2442	24	Alysiinae	3	F
BOLD:AEO3833	11	Oxytelus	7	F
BOLD:AEO3833	11	Oxytelus sculptus	1	F
BOLD:AEO4701	25	Cecidomyiinae	3	F
BOLD:AEO5158	331	Dolichoderinae	4	F
BOLD:AEO7707	9	Notonectidae	1	F
BOLD:AEQ7811	2	Galerucinae	1	F
BOLD:AER0779	80	Belostomatidae	37	F
BOLD:AER0980	14	Lyssomanes patens	1	F
BOLD:AER2501	3	Trachyptena	1	F
BOLD:AER2887	4	Smerinthinae	2	F
BOLD:AER6950	36	Cecidomyiidae	1	F
BOLD:AET4074	15	Platygastridae	1	F
BOLD:AEU5763	30	Cecidomyiidae	1	F
BOLD:AEU5834	6	Gracillariidae	1	F
BOLD:AEU5856	2	Lepidoptera	1	F
BOLD:AEU5922	20	Formicidae	1	F
BOLD:AEU5923	4	Formicidae	3	F
BOLD:AEU5927	17	Herminiinae	16	F
BOLD:AEU5947	8	Scirtidae	2	F
BOLD:AEU5965	8	Chrysomelidae	2	F
BOLD:AEU5974	2	Pyralidae	1	F
BOLD:AEU5980	2	Gelechiidae	1	F
BOLD:AEU5986	4	Cecidomyiidae	1	F
BOLD:AEU6001	9	Tridactylidae	3	F
BOLD:AEU6026	18	Scelionidae	2	F
BOLD:AEU6050	21	Pyralidae	19	F
BOLD:AEU6056	4	Scelionidae	1	F
BOLD:AEU6118	13	Yelicones iranus	11	F
BOLD:AEU6146	10	Chironomidae	1	F
BOLD:AEU6190	11	Cicadellidae	9	F
BOLD:AEU6192	5	Cicadellidae	2	F
BOLD:AEU6197	55	Lepidoptera	7	F
BOLD:AEU6198	8	Tineidae	4	F
BOLD:AEU6264	2	Eulophidae	1	F
BOLD:AEU6279	11	Carabidae	9	F
BOLD:AEU6305	77	Formicidae	65	F
BOLD:AEU6319	4	Bethylidae	2	F
BOLD:AEU6330	31	Cicadellidae	4	F
BOLD:AEU6358	22	Oxytelinae	20	F
BOLD:AEU6378	43	Leptoceridae	4	F
BOLD:AEU6389	27	Dolichopodidae	2	F
BOLD:AEU6403	9	Corixidae	1	F
BOLD:AEU6443	3	Coleoptera	1	F
BOLD:AEU6443	3	Elateridae	1	F
BOLD:AEU6466	13	Corixidae	12	F
BOLD:AEU6503	9	Nitidulidae	1	F
BOLD:AEU6542	34	Cecidomyiidae	2	F
BOLD:AEU6554	40	Chrysomelidae	7	F
BOLD:AEU6568	14	Formicidae	2	F
BOLD:AEU6568	14	Hymenoptera	2	F
BOLD:AEU6586	3	Nitidulidae	2	F
BOLD:AEU6587	4	Dytiscidae	3	F
BOLD:AEU6598	16	Formicidae	9	F
BOLD:AEU6621	9	Gelechiidae	5	F
BOLD:AEU6632	13	Cicadellidae	1	F
BOLD:AEU6640	6	Bethylidae	4	F
BOLD:AEU6650	26	Braconinae	1	F
BOLD:AEU6751	9	Ephysteris	7	F
BOLD:AEU6770	3	Chrysomelidae	1	F
BOLD:AEU6771	2	Carabidae	1	F
BOLD:AEU6857	7	Lepidoptera	4	F
BOLD:AEU6880	3	Cicadellidae	1	F
BOLD:AEU6885	3	Elachiptereicus	1	F
BOLD:AEU6895	3	Cecidomyiidae	1	F
BOLD:AEU6929	14	Bracon	9	F
BOLD:AEU6978	4	Chironomidae	1	F
BOLD:AEU6996	24	Scarabaeidae	13	F
BOLD:AEU7001	22	Chironomidae	17	F
BOLD:AEU7021	5	Nilobezzia	2	F
BOLD:AEU7022	2	Chironomidae	1	F
BOLD:AEU7035	2	Bucculatricidae	1	F
BOLD:AEU7036	6	Tortricidae	2	F
BOLD:AEU7083	2	Erebidae	1	F
BOLD:AEU7125	2	Crambidae	1	F
BOLD:AEU7170	3	Cosmopterigidae	2	F
BOLD:AEU7244	3	Coleoptera	1	F
BOLD:AEU7244	3	Physciolagria	1	F
BOLD:AEU7259	10	Lepidoptera	6	F
BOLD:AEU7262	58	Staphylinidae	31	F
BOLD:AEU7290	5	Hydroptilidae	4	F
BOLD:AEU7316	3	Scelionidae	1	F
BOLD:AEU7338	2	Cecidomyiidae	1	F
BOLD:AEU7354	26	Chloephorinae	18	F
BOLD:AEU7370	19	Chrysomelidae	18	F
BOLD:AEU7440	7	Cixiidae	6	F
BOLD:AEU7478	5	Cecidomyiidae	3	F
BOLD:AEU7493	10	Lepidoptera	9	F
BOLD:AEU7510	6	Latridiidae	4	F
BOLD:AEU7530	6	Pompilidae	1	F
BOLD:AEU7537	2	Lepidoptera	1	F
BOLD:AEU7539	12	Cecidomyiinae	2	F
BOLD:AEU7558	8	Mesoveliidae	7	F
BOLD:AEU7566	12	Scelionidae	6	F
BOLD:AEU7612	17	Aleocharinae	13	F
BOLD:AEU7711	3	Ichneumonidae	1	F
BOLD:AEU7784	3	Ceratopogonidae	1	F
BOLD:AEU7801	76	Cicadellidae	1	F
BOLD:AEU7813	3	Cicadellidae	1	F
BOLD:AEU7863	3	Laemophloeidae	2	F
BOLD:AEU7909	2	Miridae	1	F
BOLD:AEU7911	5	Pentatomidae	1	F
BOLD:AEU7917	47	Bostrichidae	5	F
BOLD:AEU7945	3	Ephydridae	1	F
BOLD:AEU7952	5	Staphylinidae	3	F
BOLD:AEU7953	2	Elateridae	1	F
BOLD:AEU7964	5	Mymaridae	2	F
BOLD:AEU7986	65	Myrmicinae	55	F
BOLD:AEU8022	7	Tridactylidae	2	F
BOLD:AEU8027	10	Lepidoptera	9	F
BOLD:AEU8041	3	Tortricidae	1	F
BOLD:AEU8064	14	Miridae	1	F
BOLD:AEU8100	10	Cicadellidae	5	F
BOLD:AEU8103	3	Eupelmus	1	F
BOLD:AEU8105	2	Lymaenon	1	F
BOLD:AEU8113	11	Cerambycidae	5	F
BOLD:AEU8177	23	Herminiinae	13	F
BOLD:AEU8177	23	Simplicia orthofasciata	4	F
BOLD:AEU8206	4	Hemiptera	1	F
BOLD:AEU8206	4	Holoptilus	1	F
BOLD:AEU8221	15	Cicadellidae	3	F
BOLD:AEU8231	16	Ceratopogonidae	1	F
BOLD:AEU8302	3	Chironomidae	2	F
BOLD:AEU8314	20	Cicadellidae	15	F
BOLD:AEU8355	2	Limoniidae	1	F
BOLD:AEU8395	11	Gonatopodinae	10	F
BOLD:AEU8436	11	Staphylinidae	9	F
BOLD:AEU8448	92	Dytiscidae	39	F
BOLD:AEU8504	4	Entiminae	1	F
BOLD:AEU8505	2	Carabidae	1	F
BOLD:AEU8541	23	Cecidomyiidae	1	F
BOLD:AEU8570	63	Pieridae	5	F
BOLD:AEU8625	30	Formicidae	1	F
BOLD:AEU8639	14	Lymantriinae	6	F
BOLD:AEU8646	6	Ceratopogonidae	1	F
BOLD:AEU8784	11	Deltocephalinae	1	F
BOLD:AEU8784	11	Nephotettix modulatus	7	F
BOLD:AEU8788	4	Lecithoceridae	2	F
BOLD:AEU8789	12	Lepidoptera	9	F
BOLD:AEU8795	3	Lepidoptera	2	F
BOLD:AEU8803	4	Anteoninae	2	F
BOLD:AEU8832	3	Aganainae	1	F
BOLD:AEU8835	16	Largidae	1	F
BOLD:AEU8842	35	Elateridae	24	F
BOLD:AEU8856	2	Encyrtidae	1	F
BOLD:AEU8860	109	Ceratopogonidae	1	F
BOLD:AEU8863	14	Cicadellidae	8	F
BOLD:AEU8870	2	Scarabaeidae	1	F
BOLD:AEU8871	3	Aleocharinae	2	F
BOLD:AEU8898	34	Aphrophorinae	15	F
BOLD:AEU8938	4	Diaspididae	1	F
BOLD:AEU8939	19	Pyralidae	11	F
BOLD:AEU8940	13	Pyralidae	9	F
BOLD:AEU8944	6	Chrysomelidae	5	F
BOLD:AEU8949	22	Lepidoptera	5	F
BOLD:AEU8954	15	Carabidae	14	F
BOLD:AEU9015	3	Lepidoptera	1	F
BOLD:AEU9029	58	Chironomidae	1	F
BOLD:AEU9056	9	Platygastridae	2	F
BOLD:AEU9060	4	Braconinae	2	F
BOLD:AEU9071	52	Chloropidae	1	F
BOLD:AEU9102	3	Blacus	2	F
BOLD:AEU9106	41	Mordellidae	6	F
BOLD:AEU9126	2	Alysiinae	1	F
BOLD:AEU9176	3	Chironomidae	2	F
BOLD:AEU9177	5	Cecidomyiidae	2	F
BOLD:AEU9181	2	Eulophidae	1	F
BOLD:AEU9193	21	Figitidae	3	F
BOLD:AEU9199	2	Chironomidae	1	F
BOLD:AEU9316	62	Crambidae	27	F
BOLD:AEU9338	3	Cecidomyiidae	1	F
BOLD:AEU9350	4	Aleochara puberula	3	F
BOLD:AEU9358	4	Cicadellidae	1	F
BOLD:AEU9417	7	Lecithoceridae	6	F
BOLD:AEU9462	2	Cicadellidae	1	F
BOLD:AEU9464	41	Flatidae	4	F
BOLD:AEU9467	106	Erotylidae	2	F
BOLD:AEU9504	3	Hebridae	2	F
BOLD:AEU9553	5	Carabidae	1	F
BOLD:AEU9553	5	Coleoptera	2	F
BOLD:AEU9555	8	Scarabaeidae	3	F
BOLD:AEU9615	5	Eulophidae	3	F
BOLD:AEU9683	5	Elateridae	4	F
BOLD:AEU9691	16	Miridae	4	F
BOLD:AEU9740	11	Staphylinidae	9	F
BOLD:AEU9809	7	Pompilidae	5	F
BOLD:AEU9847	40	Largidae	20	F
BOLD:AEU9854	3	Tortricidae	2	F
BOLD:AEU9900	87	Formicidae	46	F
BOLD:AEU9922	7	Lepidoptera	1	F
BOLD:AEU9929	4	Ceratopogonidae	1	F
BOLD:AEU9939	8	Aderidae	7	F
BOLD:AEV0049	10	Cicadellidae	2	F
BOLD:AEV0087	3	Aderidae	2	F
BOLD:AEV0092	2	Scydmaeninae	1	F
BOLD:AEV0102	55	Acrapex	4	F
BOLD:AEV0102	55	Noctuinae	49	F
BOLD:AEV0112	4	Cicadellidae	1	F
BOLD:AEV0114	11	Miridae	10	F
BOLD:AEV0116	47	Bostrichidae	7	F
BOLD:AEV0117	4	Scydmaeninae	2	F
BOLD:AEV0127	5	Miridae	1	F
BOLD:AEV0154	3	Formicidae	1	F
BOLD:AEV0158	15	Scarabaeidae	4	F
BOLD:AEV0204	4	Gryllidae	1	F
BOLD:AEV0239	12	Rhyparochromidae	8	F
BOLD:AEV0276	6	Chrysomelidae	2	F
BOLD:AEV0276	6	Coleoptera	1	F
BOLD:AEV0288	11	Pteromalidae	1	F
BOLD:AEV0322	12	Bethylidae	6	F
BOLD:AEV0332	6	Eucinetidae	1	F
BOLD:AEV0379	4	Anthicidae	1	F
BOLD:AEV0413	37	Herminiinae	11	F
BOLD:AEV0426	17	Cicadellidae	2	F
BOLD:AEV0437	4	Drosophilidae	1	F
BOLD:AEV0444	11	Phycitinae	5	F
BOLD:AEV0503	10	Eulophidae	2	F
BOLD:AEV0504	5	Scelionidae	1	F
BOLD:AEV0532	2	Pselaphinae	1	F
BOLD:AEV0542	10	Spilomelinae	8	F
BOLD:AEV0575	3	Scelionidae	2	F
BOLD:AEV0623	6	Ceratopogonidae	5	F
BOLD:AEV0632	9	Carabidae	4	F
BOLD:AEV0633	8	Staphylinidae	6	F
BOLD:AEV0634	11	Nitidulidae	5	F
BOLD:AEV0644	2	Platystomatidae	1	F
BOLD:AEV0680	3	Spilomelinae	1	F
BOLD:AEV0682	2	Rogadinae	1	F
BOLD:AEV0695	2	Pambolus	1	F
BOLD:AEV0717	19	Cecidomyiidae	11	F
BOLD:AEV0719	53	Scarabaeidae	30	F
BOLD:AEV0760	30	Cicadellidae	7	F
BOLD:AEV0771	3	Coniopterygidae	2	F
BOLD:AEV0772	19	Hemerobiidae	1	F
BOLD:AEV0803	2	Diapriinae	1	F
BOLD:AEV0983	46	Entomobryomorpha	13	F
BOLD:AEV1072	8	Limoniidae	3	F
BOLD:AEV1116	2	Anthicidae	1	F
BOLD:AEV1138	3	Tetrigidae	1	F
BOLD:AEV1147	11	Apioninae	2	F
BOLD:AEV1155	2	Ephydridae	1	F
BOLD:AEV1168	3	Cydnidae	2	F
BOLD:AEV1231	3	Drosophilidae	1	F
BOLD:AEV1271	97	Dipseudopsidae	59	F
BOLD:AEV1274	30	Coleoptera	1	F
BOLD:AEV1274	30	Oxytelinae	2	F
BOLD:AEV1277	4	Rhyparochromidae	1	F
BOLD:AEV1336	6	Miridae	4	F
BOLD:AEV1409	5	Hormiinae	4	F
BOLD:AEV1411	3	Platygastridae	2	F
BOLD:AEV1453	25	Cixiidae	24	F
BOLD:AEV1455	5	Coleoptera	2	F
BOLD:AEV1455	5	Mordellidae	2	F
BOLD:AEV1483	2	Oscinellinae	1	F
BOLD:AEV1508	8	Ceratopogonidae	3	F
BOLD:AEV1511	3	Cicadellidae	2	F
BOLD:AEV1514	7	Tetrigidae	1	F
BOLD:AEV1517	8	Diaperasticus erythrocephalus	1	F
BOLD:AEV1520	3	Ceratopogonidae	2	F
BOLD:AEV1596	12	Harpalinae	9	F
BOLD:AEV1598	31	Cicadellidae	1	F
BOLD:AEV1600	12	Lepidoptera	8	F
BOLD:AEV1600	12	Tortricidae	1	F
BOLD:AEV1609	5	Lepidoptera	3	F
BOLD:AEV1633	2	Chironomidae	1	F
BOLD:AEV1636	11	Chloropidae	1	F
BOLD:AEV1662	2	Carabidae	1	F
BOLD:AEV1704	3	Miridae	2	F
BOLD:AEV1783	19	Coleoptera	2	F
BOLD:AEV1783	19	Hydrophilidae	4	F
BOLD:AEV1786	3	Limoniidae	1	F
BOLD:AEV1789	6	Ceratopogonidae	1	F
BOLD:AEV1789	6	Diptera	1	F
BOLD:AEV1790	3	Ceratopogonidae	2	F
BOLD:AEV1794	17	Lepidoptera	16	F
BOLD:AEV1834	11	Cecidomyiidae	1	F
BOLD:AEV1857	5	Chrysomelidae	2	F
BOLD:AEV1870	3	Cicadellidae	1	F
BOLD:AEV1875	10	Formicidae	2	F
BOLD:AEV1878	11	Tachyporinae	5	F
BOLD:AEV1986	7	Derbidae	1	F
BOLD:AEV1995	4	Gelechiidae	1	F
BOLD:AEV2011	2	Hemiptera	1	F
BOLD:AEV2041	7	Phycitinae	6	F
BOLD:AEV2080	3	Cecidomyiidae	2	F
BOLD:AEV2081	11	Cecidomyiidae	5	F
BOLD:AEV2088	55	Eriocottidae	3	F
BOLD:AEV2092	13	Cicadellidae	2	F
BOLD:AEV2094	10	Crambidae	4	F
BOLD:AEV2154	9	Solenopsis	6	F
BOLD:AEV2166	2	Cecidomyiidae	1	F
BOLD:AEV2183	2	Cecidomyiidae	1	F
BOLD:AEV2190	25	Formicidae	1	F
BOLD:AEV2241	3	Sciaridae	2	F
BOLD:AEV2321	7	Ceratopogonidae	5	F
BOLD:AEV2367	5	Chrysomelidae	1	F
BOLD:AEV2374	6	Carabidae	4	F
BOLD:AEV2395	8	Glyphodes	1	F
BOLD:AEV2420	10	Coleoptera	5	F
BOLD:AEV2420	10	Geotrupidae	1	F
BOLD:AEV2440	39	Mesophleps	18	F
BOLD:AEV2445	5	Diapriinae	1	F
BOLD:AEV2468	9	Chironomidae	1	F
BOLD:AEV2520	63	Chironomidae	54	F
BOLD:AEV2523	2	Eulophidae	1	F
BOLD:AEV2581	3	Cecidomyiidae	2	F
BOLD:AEV2593	3	Simuliidae	2	F
BOLD:AEV2594	15	Cecidomyiidae	1	F
BOLD:AEV2602	3	Bruchinae	1	F
BOLD:AEV2603	4	Pselaphinae	3	F
BOLD:AEV2604	10	Cydnidae	9	F
BOLD:AEV2605	103	Cydnidae	55	F
BOLD:AEV2621	6	Cicadellidae	4	F
BOLD:AEV2640	2	Bethylidae	1	F
BOLD:AEV2642	4	Ichneumonidae	1	F
BOLD:AEV2683	3	Miridae	1	F
BOLD:AEV2687	17	Cecidomyiidae	3	F
BOLD:AEV2716	6	Ephydridae	3	F
BOLD:AEV2734	8	Dictyopharidae	1	F
BOLD:AEV2734	8	Hemiptera	2	F
BOLD:AEV2739	14	Cecidomyiidae	1	F
BOLD:AEV2826	2	Anteoninae	1	F
BOLD:AEV2835	3	Staphylininae	1	F
BOLD:AEV2877	3	Erebidae	2	F
BOLD:AEV2887	5	Drosophilidae	4	F
BOLD:AEV2890	131	Chloropidae	2	F
BOLD:AEV2892	3	Cicadellidae	2	F
BOLD:AEV2893	7	Pentatomidae	2	F
BOLD:AEV2941	7	Pseudodendrothrips	5	F
BOLD:AEV2970	5	Laemophloeidae	4	F
BOLD:AEV2978	13	Ulidiidae	4	F
BOLD:AEV2984	2	Chrysomelidae	1	F
BOLD:AEV2999	19	Entomobryomorpha	2	F
BOLD:AEV3002	31	Cicadellidae	1	F
BOLD:AEV3003	6	Flatidae	1	F
BOLD:AEV3006	3	Miridae	1	F
BOLD:AEV3018	3	Staphylinidae	2	F
BOLD:AEV3099	19	Cicadellidae	11	F
BOLD:AEV3149	16	Macrocheles	1	F
BOLD:AEV3179	3	Sciaridae	2	F
BOLD:AEV3185	29	Harpalinae	24	F
BOLD:AEV3283	12	Bethylidae	7	F
BOLD:AEV3350	5	Issidomiminae	1	F
BOLD:AEV3356	3	Ricaniidae	1	F
BOLD:AEV3358	10	Miridae	9	F
BOLD:AEV3366	42	Formicidae	14	F
BOLD:AEV3387	6	Carabidae	4	F
BOLD:AEV3399	5	Dictyopharidae	1	F
BOLD:AEV3432	9	Achilidae	4	F
BOLD:AEV3480	2	Cecidomyiidae	1	F
BOLD:AEV3569	4	Cecidomyiidae	1	F
BOLD:AEV3595	5	Coleoptera	2	F
BOLD:AEV3595	5	Staphylinidae	1	F
BOLD:AEV3597	21	Harpalinae	13	F
BOLD:AEV3612	4	Cicadellidae	2	F
BOLD:AEV3621	27	Chrysomelidae	4	F
BOLD:AEV3625	7	Carabidae	1	F
BOLD:AEV3663	9	Cicadellidae	3	F
BOLD:AEV3699	5	Colydiinae	3	F
BOLD:AEV3751	4	Cicadellidae	3	F
BOLD:AEV3752	11	Issidomiminae	6	F
BOLD:AEV3753	7	Cicadellidae	5	F
BOLD:AEV3756	5	Elaphropeza	2	F
BOLD:AEV3771	3	Latridiidae	2	F
BOLD:AEV3780	3	Mycetophilidae	1	F
BOLD:AEV3781	4	Scelionidae	1	F
BOLD:AEV3810	25	Cydnidae	17	F
BOLD:AEV3814	5	Tortricidae	3	F
BOLD:AEV3821	4	Chironomidae	3	F
BOLD:AEV3834	15	Noctuidae	13	F
BOLD:AEV3856	5	Sciaridae	2	F
BOLD:AEV3867	5	Formicidae	2	F
BOLD:AEV3890	3	Cicadellidae	1	F
BOLD:AEV3940	191	Cecidomyiidae	1	F
BOLD:AEV3961	45	Cecidomyiidae	10	F
BOLD:AEV3990	11	Cecidomyiidae	3	F
BOLD:AEV4005	7	Agrypninae	4	F
BOLD:AEV4059	2	Cosmopterigidae	1	F
BOLD:AEV4062	6	Staphylinidae	5	F
BOLD:AEV4080	9	Chloropidae	1	F
BOLD:AEV4086	7	Euphorinae	1	F
BOLD:AEV4110	20	Phoridae	1	F
BOLD:AEV4111	657	Ceratopogonidae	1	F
BOLD:AEV4114	12	Cicadellidae	11	F
BOLD:AEV4119	9	Phalacridae	8	F
BOLD:AEV4121	139	Scarabaeidae	57	F
BOLD:AEV4148	2	Ceratopogonidae	1	F
BOLD:AEV4177	7	Formicidae	1	F
BOLD:AEV4202	7	Cecidomyiidae	2	F
BOLD:AEV4221	3	Laemophloeidae	2	F
BOLD:AEV4255	3	Cicadellidae	1	F
BOLD:AEV4269	17	Ceratopogonidae	2	F
BOLD:AEV4272	3	Bruchinae	1	F
BOLD:AEV4278	10	Tropiduchidae	1	F
BOLD:AEV4280	2	Delphacidae	1	F
BOLD:AEV4288	2	Evaniidae	1	F
BOLD:AEV4289	2	Cheloninae	1	F
BOLD:AEV4298	17	Crambidae	7	F
BOLD:AEV4378	4	Cicadellidae	2	F
BOLD:AEV4385	9	Tachinidae	2	F
BOLD:AEV4387	26	Eriocottidae	1	F
BOLD:AEV4387	26	Lepidoptera	10	F
BOLD:AEV4398	8	Hemiptera	6	F
BOLD:AEV4432	12	Cicadellidae	7	F
BOLD:AEV4450	14	Rhyparochromidae	13	F
BOLD:AEV4490	10	Depressariidae	3	F
BOLD:AEV4503	2	Ephydridae	1	F
BOLD:AEV4577	8	Tachinidae	7	F
BOLD:AEV4583	3	Lepidoptera	1	F
BOLD:AEV4616	5	Dictyopharidae	1	F
BOLD:AEV4617	10	Raphiophora	1	F
BOLD:AEV4618	17	Cicadellidae	5	F
BOLD:AEV4624	4	Apioninae	2	F
BOLD:AEV4631	50	Chloropidae	1	F
BOLD:AEV4649	5	Alydidae	1	F
BOLD:AEV4710	11	Aleiodes	2	F
BOLD:AEV4719	15	Cicadellidae	1	F
BOLD:AEV4749	7	Miridae	6	F
BOLD:AEV4757	4	Lepidoptera	2	F
BOLD:AEV4763	4	Acrididae	1	F
BOLD:AEV4776	4	Ceratopogonidae	3	F
BOLD:AEV4799	7	Cicadellidae	1	F
BOLD:AEV4800	16	Meenoplidae	7	F
BOLD:AEV4818	8	Cecidomyiidae	1	F
BOLD:AEV4848	9	Formicidae	5	F
BOLD:AEV4863	2	Chironomidae	1	F
BOLD:AEV4937	7	Coleoptera	1	F
BOLD:AEV4937	7	Staphylininae	1	F
BOLD:AEV4948	8	Chloropidae	1	F
BOLD:AEV4973	51	Rhyparochromidae	13	F
BOLD:AEV5009	3	Tetrigidae	1	F
BOLD:AEV5030	18	Cixiidae	17	F
BOLD:AEV5066	16	Cicadellidae	4	F
BOLD:AEV5126	22	Formicidae	1	F
BOLD:AEV5172	2	Doryctinae	1	F
BOLD:AEV5185	5	Elateridae	2	F
BOLD:AEV5197	4	Laemophloeidae	3	F
BOLD:AEV5198	63	Carabidae	60	F
BOLD:AEV5199	8	Chrysomelidae	4	F
BOLD:AEV5218	5	Coleoptera	1	F
BOLD:AEV5218	5	Elateridae	1	F
BOLD:AEV5238	6	Cicadellidae	1	F
BOLD:AEV5253	2	Opiinae	1	F
BOLD:AEV5276	2	Nanophyinae	1	F
BOLD:AEV5324	26	Formicidae	18	F
BOLD:AEV5338	24	Myrmicinae	1	F
BOLD:AEV5338	24	Pheidole	1	F
BOLD:AEV5351	3	Chironomidae	2	F
BOLD:AEV5361	4	Ceratopogonidae	1	F
BOLD:AEV5416	18	Calpinae	9	F
BOLD:AEV5439	8	Miridae	3	F
BOLD:AEV5447	50	Blattellidae	11	F
BOLD:AEV5451	7	Eulophidae	5	F
BOLD:AEV5466	3	Microgastrinae	1	F
BOLD:AEV5485	3	Ceratopogonidae	1	F
BOLD:AEV5486	3	Cecidomyiidae	2	F
BOLD:AEV5488	55	Hydrophilidae	54	F
BOLD:AEV5518	5	Brentidae	2	F
BOLD:AEV5520	3	Delphacidae	2	F
BOLD:AEV5521	4	Scelioninae	1	F
BOLD:AEV5554	20	Cicadellidae	4	F
BOLD:AEV5566	3	Mordellidae	2	F
BOLD:AEV5567	4	Chrysomelidae	1	F
BOLD:AEV5567	4	Coleoptera	2	F
BOLD:AEV5569	9	Lycidae	2	F
BOLD:AEV5601	22	Condicinae	12	F
