Lot ID,Transect,Store,Latitude,Longitude,Date,Quantity,Habitat,Check Date,Distance,Type,Created By User,Created On,Day,Day 1,Date Verbatim,Direction Of Observation,Locality,time_increment,overall_lot,bottle_start_time,bottle_end_time
1227.1,2_MA_NE_9,NA,6.213079298,0.442498994,2020-02-04T08:35:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:17,4,NA,NA,NA,Mafi Agorve,1,1227,2020-02-04T12:00:00Z,2020-02-04T18:00:00Z
1227.2,2_MA_NE_9,NA,6.213079298,0.442498994,2020-02-04T08:35:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:42,4,NA,NA,NA,Mafi Agorve,2,1227,2020-02-04T18:00:00Z,2020-02-05T00:00:00Z
1227.3,2_MA_NE_9,NA,6.213079298,0.442498994,2020-02-04T08:35:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:05,4,NA,NA,NA,Mafi Agorve,3,1227,2020-02-05T00:00:00Z,2020-02-05T06:00:00Z
1227.4,2_MA_NE_9,NA,6.213079298,0.442498994,2020-02-04T08:35:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:14,4,NA,NA,NA,Mafi Agorve,4,1227,2020-02-05T06:00:00Z,2020-02-05T08:35:00Z
1238,2_MA_NW_9,Ghana freezer,6.212918946,0.440533496,2020-02-04T08:58:00Z,0,Savannah,04/02/2020,0,Malaise,david,13/02/2020 11:08,4,NA,NA,NA,Mafi Agorve,0,1238,2020-02-04T08:58:00Z,2020-02-04T12:00:00Z
1238.1,2_MA_NW_9,NA,6.212918946,0.440533496,2020-02-04T08:58:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:17,4,NA,NA,NA,Mafi Agorve,1,1238,2020-02-04T12:00:00Z,2020-02-04T18:00:00Z
1238.2,2_MA_NW_9,NA,6.212918946,0.440533496,2020-02-04T08:58:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:42,4,NA,NA,NA,Mafi Agorve,2,1238,2020-02-04T18:00:00Z,2020-02-05T00:00:00Z
1238.3,2_MA_NW_9,NA,6.212918946,0.440533496,2020-02-04T08:58:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:05,4,NA,NA,NA,Mafi Agorve,3,1238,2020-02-05T00:00:00Z,2020-02-05T06:00:00Z
1238.4,2_MA_NW_9,NA,6.212918946,0.440533496,2020-02-04T08:58:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:14,4,NA,NA,NA,Mafi Agorve,4,1238,2020-02-05T06:00:00Z,2020-02-05T08:58:00Z
1249,2_AA_SE_9,Ghana freezer,6.45758,0.31753,2020-02-06T08:07:00Z,0,Savannah,06/02/2020,0,Malaise,david,14/02/2020 12:41,6,NA,NA,NA,Abutia Amegame,0,1249,2020-02-06T08:07:00Z,2020-02-06T12:00:00Z
1249.1,2_AA_SE_9,NA,6.45758,0.31753,2020-02-06T08:07:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:15,6,NA,NA,NA,Abutia Amegame,1,1249,2020-02-06T12:00:00Z,2020-02-06T18:00:00Z
1249.2,2_AA_SE_9,NA,6.45758,0.31753,2020-02-06T08:07:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:40,6,NA,NA,NA,Abutia Amegame,2,1249,2020-02-06T18:00:00Z,2020-02-07T00:00:00Z
1249.3,2_AA_SE_9,NA,6.45758,0.31753,2020-02-06T08:07:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:04,6,NA,NA,NA,Abutia Amegame,3,1249,2020-02-07T00:00:00Z,2020-02-07T06:00:00Z
1249.4,2_AA_SE_9,NA,6.45758,0.31753,2020-02-06T08:07:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:12,6,NA,NA,NA,Abutia Amegame,4,1249,2020-02-07T06:00:00Z,2020-02-07T08:07:00Z
1260,2_AA_NE_9,Ghana freezer,6.45828,0.31873,2020-02-06T08:20:00Z,0,Savannah,06/02/2020,0,Malaise,david,14/02/2020 13:00,6,NA,NA,NA,Abutia Amegame,0,1260,2020-02-06T08:20:00Z,2020-02-06T12:00:00Z
1260.1,2_AA_NE_9,NA,6.45828,0.31873,2020-02-06T08:20:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:15,6,NA,NA,NA,Abutia Amegame,1,1260,2020-02-06T12:00:00Z,2020-02-06T18:00:00Z
1260.2,2_AA_NE_9,NA,6.45828,0.31873,2020-02-06T08:20:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:40,6,NA,NA,NA,Abutia Amegame,2,1260,2020-02-06T18:00:00Z,2020-02-07T00:00:00Z
1260.3,2_AA_NE_9,NA,6.45828,0.31873,2020-02-06T08:20:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:03,6,NA,NA,NA,Abutia Amegame,3,1260,2020-02-07T00:00:00Z,2020-02-07T06:00:00Z
1260.4,2_AA_NE_9,NA,6.45828,0.31873,2020-02-06T08:20:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:12,6,NA,NA,NA,Abutia Amegame,4,1260,2020-02-07T06:00:00Z,2020-02-07T08:20:00Z
1271,2_AA_NW_9,Ghana freezer,6.461939703,0.314779463,2020-02-06T09:20:00Z,0,Savannah,06/02/2020,0,Malaise,david,14/02/2020 16:46,6,NA,NA,NA,Abutia Amegame,0,1271,2020-02-06T09:20:00Z,2020-02-06T12:00:00Z
1271.1,2_AA_NW_9,NA,6.461939703,0.314779463,2020-02-06T09:20:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:14,6,NA,NA,NA,Abutia Amegame,1,1271,2020-02-06T12:00:00Z,2020-02-06T18:00:00Z
1271.2,2_AA_NW_9,NA,6.461939703,0.314779463,2020-02-06T09:20:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:38,6,NA,NA,NA,Abutia Amegame,2,1271,2020-02-06T18:00:00Z,2020-02-07T00:00:00Z
1271.3,2_AA_NW_9,NA,6.461939703,0.314779463,2020-02-06T09:20:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:01,6,NA,NA,NA,Abutia Amegame,3,1271,2020-02-07T00:00:00Z,2020-02-07T06:00:00Z
1271.4,2_AA_NW_9,NA,6.461939703,0.314779463,2020-02-06T09:20:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:10,6,NA,NA,NA,Abutia Amegame,4,1271,2020-02-07T06:00:00Z,2020-02-07T09:20:00Z
1282,2_AA_SW_9,Ghana freezer,6.457324964,0.314919217,2020-02-06T09:53:00Z,0,Savannah,06/02/2020,0,Malaise,david,14/02/2020 16:59,6,NA,NA,NA,Abutia Amegame,0,1282,2020-02-06T09:53:00Z,2020-02-06T12:00:00Z
1282.1,2_AA_SW_9,NA,6.457324964,0.314919217,2020-02-06T09:53:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:16,6,NA,NA,NA,Abutia Amegame,1,1282,2020-02-06T12:00:00Z,2020-02-06T18:00:00Z
1282.2,2_AA_SW_9,NA,6.457324964,0.314919217,2020-02-06T09:53:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:40,6,NA,NA,NA,Abutia Amegame,2,1282,2020-02-06T18:00:00Z,2020-02-07T00:00:00Z
1282.3,2_AA_SW_9,NA,6.457324964,0.314919217,2020-02-06T09:53:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:04,6,NA,NA,NA,Abutia Amegame,3,1282,2020-02-07T00:00:00Z,2020-02-07T06:00:00Z
1282.4,2_AA_SW_9,NA,6.457324964,0.314919217,2020-02-06T09:53:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:12,6,NA,NA,NA,Abutia Amegame,4,1282,2020-02-07T06:00:00Z,2020-02-07T09:53:00Z
1293,2_AA_NE_10,Ghana freezer,6.45893,0.31714,2020-03-03T07:48:00Z,0,NA,NA,0,Malaise,talya,09/03/2020 18:11,3,NA,NA,NA,Abutia Amegame,0,1293,2020-03-03T07:48:00Z,2020-03-03T12:00:00Z
1293.1,2_AA_NE_10,NA,6.45893,0.31714,2020-03-03T07:48:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:15,3,NA,NA,NA,Abutia Amegame,1,1293,2020-03-03T12:00:00Z,2020-03-03T18:00:00Z
1293.2,2_AA_NE_10,NA,6.45893,0.31714,2020-03-03T07:48:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:39,3,NA,NA,NA,Abutia Amegame,2,1293,2020-03-03T18:00:00Z,2020-03-04T00:00:00Z
1293.3,2_AA_NE_10,NA,6.45893,0.31714,2020-03-03T07:48:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:03,3,NA,NA,NA,Abutia Amegame,3,1293,2020-03-04T00:00:00Z,2020-03-04T06:00:00Z
1293.4,2_AA_NE_10,NA,6.45893,0.31714,2020-03-03T07:48:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:11,3,NA,NA,NA,Abutia Amegame,4,1293,2020-03-04T06:00:00Z,2020-03-04T07:48:00Z
1304,2_AA_NW_10,Ghana freezer,6.45947,0.31496,2020-03-03T08:21:00Z,0,NA,NA,0,Malaise,talya,09/03/2020 18:16,3,NA,NA,NA,Abutia Amegame,0,1304,2020-03-03T08:21:00Z,2020-03-03T12:00:00Z
1304.1,2_AA_NW_10,NA,6.45947,0.31496,2020-03-03T08:21:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:14,3,NA,NA,NA,Abutia Amegame,1,1304,2020-03-03T12:00:00Z,2020-03-03T18:00:00Z
1304.2,2_AA_NW_10,NA,6.45947,0.31496,2020-03-03T08:21:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:39,3,NA,NA,NA,Abutia Amegame,2,1304,2020-03-03T18:00:00Z,2020-03-04T00:00:00Z
1304.3,2_AA_NW_10,NA,6.45947,0.31496,2020-03-03T08:21:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:02,3,NA,NA,NA,Abutia Amegame,3,1304,2020-03-04T00:00:00Z,2020-03-04T06:00:00Z
1304.4,2_AA_NW_10,NA,6.45947,0.31496,2020-03-03T08:21:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:11,3,NA,NA,NA,Abutia Amegame,4,1304,2020-03-04T06:00:00Z,2020-03-04T08:21:00Z
1315,2_AA_SE_10,Ghana freezer,6.4568,0.31808,2020-03-03T09:14:00Z,0,NA,NA,0,Malaise,talya,09/03/2020 17:57,3,NA,NA,NA,Abutia Amegame,0,1315,2020-03-03T09:14:00Z,2020-03-03T12:00:00Z
1315.1,2_AA_SE_10,NA,6.4568,0.31808,2020-03-03T09:14:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:16,3,NA,NA,NA,Abutia Amegame,1,1315,2020-03-03T12:00:00Z,2020-03-03T18:00:00Z
1315.2,2_AA_SE_10,NA,6.4568,0.31808,2020-03-03T09:14:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:41,3,NA,NA,NA,Abutia Amegame,2,1315,2020-03-03T18:00:00Z,2020-03-04T00:00:00Z
1315.3,2_AA_SE_10,NA,6.4568,0.31808,2020-03-03T09:14:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:04,3,NA,NA,NA,Abutia Amegame,3,1315,2020-03-04T00:00:00Z,2020-03-04T06:00:00Z
1315.4,2_AA_SE_10,NA,6.4568,0.31808,2020-03-03T09:14:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:13,3,NA,NA,NA,Abutia Amegame,4,1315,2020-03-04T06:00:00Z,2020-03-04T09:14:00Z
1326,2_AA_SW_10,Ghana freezer,6.4562,0.31598,2020-02-03T09:46:00Z,0,NA,NA,0,Malaise,talya,09/03/2020 17:49,3,NA,NA,NA,Abutia Amegame,0,1326,2020-02-03T09:46:00Z,2020-02-03T12:00:00Z
1326.1,2_AA_SW_10,NA,6.4562,0.31598,2020-02-03T09:46:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:16,3,NA,NA,NA,Abutia Amegame,1,1326,2020-02-03T12:00:00Z,2020-02-03T18:00:00Z
1326.2,2_AA_SW_10,NA,6.4562,0.31598,2020-02-03T09:46:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:41,3,NA,NA,NA,Abutia Amegame,2,1326,2020-02-03T18:00:00Z,2020-02-04T00:00:00Z
1326.3,2_AA_SW_10,NA,6.4562,0.31598,2020-02-03T09:46:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:04,3,NA,NA,NA,Abutia Amegame,3,1326,2020-02-04T00:00:00Z,2020-02-04T06:00:00Z
1326.4,2_AA_SW_10,NA,6.4562,0.31598,2020-02-03T09:46:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:13,3,NA,NA,NA,Abutia Amegame,4,1326,2020-02-04T06:00:00Z,2020-02-04T09:46:00Z
1337,2_MA_SE_10,Ghana freezer,6.20836,0.44862,2020-03-05T08:00:00Z,0,NA,NA,0,Malaise,talya,09/03/2020 17:08,5,NA,NA,NA,Mafi Agorve,0,1337,2020-03-05T08:00:00Z,2020-03-05T12:00:00Z
1337.1,2_MA_SE_10,NA,6.20836,0.44862,2020-03-05T08:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:19,5,NA,NA,NA,Mafi Agorve,1,1337,2020-03-05T12:00:00Z,2020-03-05T18:00:00Z
1337.2,2_MA_SE_10,NA,6.20836,0.44862,2020-03-05T08:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:44,5,NA,NA,NA,Mafi Agorve,2,1337,2020-03-05T18:00:00Z,2020-03-06T00:00:00Z
1337.3,2_MA_SE_10,NA,6.20836,0.44862,2020-03-05T08:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:07,5,NA,NA,NA,Mafi Agorve,3,1337,2020-03-06T00:00:00Z,2020-03-06T06:00:00Z
1337.4,2_MA_SE_10,NA,6.20836,0.44862,2020-03-05T08:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:16,5,NA,NA,NA,Mafi Agorve,4,1337,2020-03-06T06:00:00Z,2020-03-06T08:00:00Z
1348,2_MA_SW_10,Ghana freezer,6.20882,0.43828,2020-03-05T09:05:00Z,0,NA,NA,0,Malaise,talya,09/03/2020 17:27,5,NA,NA,NA,Mafi Agorve,0,1348,2020-03-05T09:05:00Z,2020-03-05T12:00:00Z
1348.1,2_MA_SW_10,NA,6.20882,0.43828,2020-03-05T09:05:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:19,5,NA,NA,NA,Mafi Agorve,1,1348,2020-03-05T12:00:00Z,2020-03-05T18:00:00Z
1348.2,2_MA_SW_10,NA,6.20882,0.43828,2020-03-05T09:05:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:44,5,NA,NA,NA,Mafi Agorve,2,1348,2020-03-05T18:00:00Z,2020-03-06T00:00:00Z
1348.3,2_MA_SW_10,NA,6.20882,0.43828,2020-03-05T09:05:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:07,5,NA,NA,NA,Mafi Agorve,3,1348,2020-03-06T00:00:00Z,2020-03-06T06:00:00Z
1348.4,2_MA_SW_10,NA,6.20882,0.43828,2020-03-05T09:05:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:16,5,NA,NA,NA,Mafi Agorve,4,1348,2020-03-06T06:00:00Z,2020-03-06T09:05:00Z
1359,2_MA_NW_10,Ghana freezer,6.21073,0.43687,2020-03-05T09:40:00Z,0,NA,NA,0,Malaise,talya,09/03/2020 17:36,5,NA,NA,NA,Mafi Agorve,0,1359,2020-03-05T09:40:00Z,2020-03-05T12:00:00Z
1359.1,2_MA_NW_10,NA,6.21073,0.43687,2020-03-05T09:40:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:18,5,NA,NA,NA,Mafi Agorve,1,1359,2020-03-05T12:00:00Z,2020-03-05T18:00:00Z
1359.2,2_MA_NW_10,NA,6.21073,0.43687,2020-03-05T09:40:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:43,5,NA,NA,NA,Mafi Agorve,2,1359,2020-03-05T18:00:00Z,2020-03-06T00:00:00Z
1359.3,2_MA_NW_10,NA,6.21073,0.43687,2020-03-05T09:40:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:06,5,NA,NA,NA,Mafi Agorve,3,1359,2020-03-06T00:00:00Z,2020-03-06T06:00:00Z
1359.4,2_MA_NW_10,NA,6.21073,0.43687,2020-03-05T09:40:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:15,5,NA,NA,NA,Mafi Agorve,4,1359,2020-03-06T06:00:00Z,2020-03-06T09:40:00Z
1370,2_MA_NE_10,Ghana freezer,6.21058,0.44411,2020-03-05T08:26:00Z,0,NA,NA,0,Malaise,talya,09/03/2020 17:41,5,NA,NA,NA,Mafi Agorve,0,1370,2020-03-05T08:26:00Z,2020-03-05T12:00:00Z
1370.1,2_MA_NE_10,NA,6.21058,0.44411,2020-03-05T08:26:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:18,5,NA,NA,NA,Mafi Agorve,1,1370,2020-03-05T12:00:00Z,2020-03-05T18:00:00Z
1370.2,2_MA_NE_10,NA,6.21058,0.44411,2020-03-05T08:26:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:43,5,NA,NA,NA,Mafi Agorve,2,1370,2020-03-05T18:00:00Z,2020-03-06T00:00:00Z
1370.3,2_MA_NE_10,NA,6.21058,0.44411,2020-03-05T08:26:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:06,5,NA,NA,NA,Mafi Agorve,3,1370,2020-03-06T00:00:00Z,2020-03-06T06:00:00Z
1370.4,2_MA_NE_10,NA,6.21058,0.44411,2020-03-05T08:26:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:15,5,NA,NA,NA,Mafi Agorve,4,1370,2020-03-06T06:00:00Z,2020-03-06T08:26:00Z
1393,2_AA_NW_20,Ghana freezer,6.45907,0.3141,2021-04-20T00:00:00Z,0,Savannah,21/04/2021,0,Malaise,donkoryaw,21/05/2021 09:34,NA,NA,NA,NA,Abutia Amegame,0,1393,NA,NA
1393.1,2_AA_NW_20,NA,6.45907,0.3141,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:47,20,NA,NA,NA,Abutia Amegame,1,1393,NA,NA
1393.2,2_AA_NW_20,NA,6.45907,0.3141,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:49,20,NA,NA,NA,Abutia Amegame,2,1393,NA,NA
1393.3,2_AA_NW_20,NA,6.45907,0.3141,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,20,NA,NA,NA,Abutia Amegame,3,1393,NA,NA
1393.4,2_AA_NW_20,NA,6.45907,0.3141,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,20,NA,NA,NA,Abutia Amegame,4,1393,NA,NA
1404,2_AA_SW_20,Ghana freezer,6.45633,0.3126,2021-04-20T00:00:00Z,0,Savannah,21/04/2021,0,Malaise,donkoryaw,21/05/2021 10:26,NA,NA,NA,NA,Abutia Amegame,0,1404,NA,NA
1404.1,2_AA_SW_20,NA,6.45633,0.3126,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:47,20,NA,NA,NA,Abutia Amegame,1,1404,NA,NA
1404.2,2_AA_SW_20,NA,6.45633,0.3126,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,20,NA,NA,NA,Abutia Amegame,2,1404,NA,NA
1404.3,2_AA_SW_20,NA,6.45633,0.3126,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,20,NA,NA,NA,Abutia Amegame,3,1404,NA,NA
1404.4,2_AA_SW_20,NA,6.45633,0.3126,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,20,NA,NA,NA,Abutia Amegame,4,1404,NA,NA
1415,2_MA_NE_20,Ghana freezer,6.45854,0.31859,2021-04-20T00:00:00Z,0,Savannah,21/04/2021,0,Malaise,donkoryaw,21/05/2021 14:00,20,NA,NA,NA,Abutia Amegame,0,1415,NA,NA
1415.1,2_MA_NE_20,NA,6.45854,0.31859,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:47,22,NA,NA,NA,Mafi Agorve,1,1415,NA,NA
1415.2,2_MA_NE_20,NA,6.45854,0.31859,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,22,NA,NA,NA,Mafi Agorve,2,1415,NA,NA
1415.3,2_MA_NE_20,NA,6.45854,0.31859,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,22,NA,NA,NA,Mafi Agorve,3,1415,NA,NA
1415.4,2_MA_NE_20,NA,6.45854,0.31859,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,22,NA,NA,NA,Mafi Agorve,4,1415,NA,NA
1426,2_AA_SE_20,Ghana freezer,6.45777,0.31764,2021-04-20T00:00:00Z,0,Savannah,21/04/2021,0,Malaise,donkoryaw,01/06/2021 12:53,NA,NA,NA,NA,Abutia Amegame,0,1426,NA,NA
1426.1,2_AA_SE_20,NA,6.45777,0.31764,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:47,20,NA,NA,NA,Abutia Amegame,1,1426,NA,NA
1426.2,2_AA_SE_20,NA,6.45777,0.31764,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,20,NA,NA,NA,Abutia Amegame,2,1426,NA,NA
1426.3,2_AA_SE_20,NA,6.45777,0.31764,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,20,NA,NA,NA,Abutia Amegame,3,1426,NA,NA
1426.4,2_AA_SE_20,NA,6.45777,0.31764,2021-04-20T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,20,NA,NA,NA,Abutia Amegame,4,1426,NA,NA
1437,2_MA_SE_20,Ghana freezer,6.20646,0.4416,2021-04-22T00:00:00Z,0,Savannah,23/04/2021,0,Malaise,donkoryaw,02/06/2021 11:37,NA,NA,NA,NA,Mafi Agorve,0,1437,NA,NA
1437.1,2_MA_SE_20,NA,6.20646,0.4416,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:47,22,NA,NA,NA,Mafi Agorve,1,1437,NA,NA
1437.2,2_MA_SE_20,NA,6.20646,0.4416,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,22,NA,NA,NA,Mafi Agorve,2,1437,NA,NA
1437.3,2_MA_SE_20,NA,6.20646,0.4416,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,22,NA,NA,NA,Mafi Agorve,3,1437,NA,NA
1437.4,2_MA_SE_20,NA,6.20646,0.4416,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,22,NA,NA,NA,Mafi Agorve,4,1437,NA,NA
1448,2_MA_SW_20,Ghana freezer,6.20665,0.43873,2021-04-22T00:00:00Z,0,Savannah,23/04/2021,0,Malaise,donkoryaw,02/06/2021 12:03,NA,NA,NA,NA,Mafi Agorve,0,1448,NA,NA
1448.1,2_MA_SW_20,NA,6.20665,0.43873,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:48,22,NA,NA,NA,Mafi Agorve,1,1448,NA,NA
1448.2,2_MA_SW_20,NA,6.20665,0.43873,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,22,NA,NA,NA,Mafi Agorve,2,1448,NA,NA
1448.3,2_MA_SW_20,NA,6.20665,0.43873,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,22,NA,NA,NA,Mafi Agorve,3,1448,NA,NA
1448.4,2_MA_SW_20,NA,6.20665,0.43873,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,22,NA,NA,NA,Mafi Agorve,4,1448,NA,NA
1459,2_MA_NE_20,Ghana freezer,6.21307,0.44377,2021-04-22T00:00:00Z,0,Savannah,23/04/2021,0,Malaise,donkoryaw,02/06/2021 12:27,22,NA,NA,NA,Mafi Agorve,0,1459,NA,NA
1459.1,2_MA_NE_20,NA,6.21307,0.44377,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:48,22,NA,NA,NA,Mafi Agorve,1,1459,NA,NA
1459.2,2_MA_NE_20,NA,6.21307,0.44377,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,22,NA,NA,NA,Mafi Agorve,2,1459,NA,NA
1459.3,2_MA_NE_20,NA,6.21307,0.44377,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,22,NA,NA,NA,Mafi Agorve,3,1459,NA,NA
1459.4,2_MA_NE_20,NA,6.21307,0.44377,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:52,22,NA,NA,NA,Mafi Agorve,4,1459,NA,NA
1470,2_MA_NW_20,Ghana freezer,6.21075,0.43786,2021-04-22T00:00:00Z,0,Savannah,23/04/2021,0,Malaise,donkoryaw,02/06/2021 15:25,NA,NA,NA,NA,Mafi Agorve,0,1470,NA,NA
1470.1,2_MA_NW_20,NA,6.21075,0.43786,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:48,22,NA,NA,NA,Mafi Agorve,1,1470,NA,NA
1470.2,2_MA_NW_20,NA,6.21075,0.43786,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:50,22,NA,NA,NA,Mafi Agorve,2,1470,NA,NA
1470.3,2_MA_NW_20,NA,6.21075,0.43786,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:51,22,NA,NA,NA,Mafi Agorve,3,1470,NA,NA
1470.4,2_MA_NW_20,NA,6.21075,0.43786,2021-04-22T00:00:00Z,0,Savannah,NA,0,Malaise,talya,28/02/2022 13:52,22,NA,NA,NA,Mafi Agorve,4,1470,NA,NA
1481,2_AA_NE_21,Ghana freezer,6.46031,0.31916,2021-05-25T00:00:00Z,0,Savannah,02/07/2021,0,Malaise,naana,02/07/2021 11:26,25,NA,NA,NA,Abutia Amegame,0,1481,NA,NA
1481.1,2_AA_NE_21,NA,6.46031,0.31916,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:14,25,NA,NA,NA,Abutia Amegame,1,1481,NA,NA
1481.2,2_AA_NE_21,NA,6.46031,0.31916,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:39,25,NA,NA,NA,Abutia Amegame,2,1481,NA,NA
1481.3,2_AA_NE_21,NA,6.46031,0.31916,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:02,25,NA,NA,NA,Abutia Amegame,3,1481,NA,NA
1481.4,2_AA_NE_21,NA,6.46031,0.31916,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:11,25,NA,NA,NA,Abutia Amegame,4,1481,NA,NA
1492,2_AA_NW_21,Ghana freezer,6.45845,0.31566,2021-05-25T00:00:00Z,0,Savannah,02/07/2021,0,Malaise,naana,02/07/2021 11:52,25,NA,NA,NA,Abutia Amegame,0,1492,NA,NA
